file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,4,385,1.438936e+02,0
1,4,390,1.462575e+02,0
1,4,395,1.486482e+02,0
1,4,400,1.500958e+02,0
1,4,405,1.548052e+02,0
1,4,410,1.570046e+02,0
1,4,415,1.597650e+02,0
1,4,420,1.646607e+02,0
1,4,425,1.659587e+02,0
1,4,430,1.690903e+02,0
1,4,435,1.745586e+02,0
1,4,440,1.786542e+02,0
1,4,445,1.816408e+02,0
1,4,450,1.841163e+02,0
1,4,455,1.864560e+02,0
1,4,460,1.870688e+02,0
1,4,465,1.901333e+02,0
1,4,470,1.932759e+02,0
1,4,475,1.997549e+02,0
1,4,480,2.023300e+02,0
1,4,485,2.075670e+02,0
1,4,490,2.118898e+02,0
1,4,495,2.175935e+02,0
1,4,500,2.189436e+02,0
1,5,5,0,0
1,5,10,1.566340e-01,0
1,5,15,1.566340e-01,0
1,5,20,4.695359e-01,0
1,5,25,1.252270e+00,0
1,5,30,1.675064e+00,0
1,5,35,2.101595e+00,0
1,5,40,2.533581e+00,0
1,5,45,3.010772e+00,0
1,5,50,3.383248e+00,0
1,5,55,3.497792e+00,0
1,5,60,3.513370e+00,0
1,5,65,3.787487e+00,0
1,5,70,5.430236e+00,0
1,5,75,5.949254e+00,0
1,5,80,6.160465e+00,0
1,5,85,6.471295e+00,0
1,5,90,6.571854e+00,0
1,5,95,7.014918e+00,0
1,5,100,7.268944e+00,0
1,5,105,7.597533e+00,0
1,5,110,1.008712e+01,0
1,5,115,1.084064e+01,0
1,5,120,1.127295e+01,0
1,5,125,1.248614e+01,0
1,5,130,1.373681e+01,0
1,5,135,1.600309e+01,0
1,5,140,1.623640e+01,0
1,5,145,1.711048e+01,0
1,5,150,1.870717e+01,0
1,5,155,2.026849e+01,0
1,5,160,2.055210e+01,0
1,5,165,2.173090e+01,0
1,5,170,2.281533e+01,0
1,5,175,2.288066e+01,0
1,5,180,2.476750e+01,0
1,5,185,2.598781e+01,0
1,5,190,2.649213e+01,0
1,5,195,2.817309e+01,0
1,5,200,3.030154e+01,0
1,5,205,3.088318e+01,0
1,5,210,3.353970e+01,0
1,5,215,3.522512e+01,0
1,5,220,3.680801e+01,0
1,5,225,3.939909e+01,0
1,5,230,4.039430e+01,0
1,5,235,4.405942e+01,0
1,5,240,4.559799e+01,0
1,5,245,4.634869e+01,0
1,5,250,4.706528e+01,0
1,5,255,4.912917e+01,0
1,5,260,5.189039e+01,0
1,5,265,5.214562e+01,0
1,5,270,5.285834e+01,0
1,5,275,5.337355e+01,0
1,5,280,5.537306e+01,0
1,5,285,5.648542e+01,0
1,5,290,5.709108e+01,0
1,5,295,5.793352e+01,0
1,5,300,5.872221e+01,0
1,5,305,5.917481e+01,0
1,5,310,6.011896e+01,0
1,5,315,6.145289e+01,0
1,5,320,6.442786e+01,0
1,5,325,6.547584e+01,0
