"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
32,8,850,"petite","second",4,600,464,99627,604,100091,303,65959,30023,10056735,66262,10086758,"Normal"
32,9,850,"petite","second",1,616,149,99945,617,100094,98,66051,9532,10086175,66149,10095707,"Normal"
32,10,850,"petite","second",1,625,197,99850,626,100047,133,66053,12539,10063076,66186,10075615,"Normal"
32,11,850,"petite","second",1,600,57,99966,601,100023,42,65987,3866,10076632,66029,10080498,"Normal"
50,1,890,"petite","second",529,329,50049,50027,858,100076,37843,41702,3687900,6353681,79545,10041581,"Normal"
50,2,870,"petite","second",288,412,30994,69151,700,100145,22523,51283,2230362,7818305,73806,10048667,"Normal"
50,3,865,"petite","second",170,492,19222,80788,662,100010,13677,58263,1346638,8875638,71940,10222276,"Normal"
50,4,855,"petite","second",98,536,10217,89845,634,100062,6867,61050,679565,9322871,67917,10002436,"Normal"
50,5,855,"petite","second",43,578,4450,95623,621,100073,2963,65118,295193,9917016,68081,10212209,"Normal"
50,6,855,"petite","second",22,588,2589,97434,610,100023,1718,66032,171859,10104854,67750,10276713,"Normal"
50,7,850,"petite","second",10,614,1085,99135,624,100220,694,65435,69763,9998646,66129,10068409,"Normal"
50,8,850,"petite","second",2,603,234,99820,605,100054,149,65913,15218,10054073,66062,10069291,"Normal"
43,1,890,"petite","second",507,334,50010,50089,841,100099,37779,41669,3691350,6355037,79448,10046387,"Normal"
43,2,870,"petite","second",303,418,31347,68718,721,100065,22858,51106,2253881,7768953,73964,10022834,"Normal"
43,3,865,"petite","second",171,507,18507,81705,678,100212,13047,58871,1294178,8982975,71918,10277153,"Normal"
43,4,855,"petite","second",75,545,8069,91938,620,100007,5421,62745,536217,9554298,68166,10090515,"Normal"
43,5,855,"petite","second",34,582,4093,96063,616,100156,2709,65116,271822,9957263,67825,10229085,"Normal"
43,6,850,"petite","second",18,581,2351,97856,599,100207,1504,64530,151518,9855545,66034,10007063,"Normal"
43,7,850,"petite","second",11,581,1385,98696,592,100081,909,65102,89773,9956830,66011,10046603,"Normal"
43,8,850,"petite","second",6,621,699,99428,627,100127,450,65836,45324,10023466,66286,10068790,"Normal"
43,9,850,"petite","second",3,630,238,99829,633,100067,154,65882,15413,10064742,66036,10080155,"Normal"
43,10,850,"petite","second",1,621,93,99961,622,100054,58,66043,5938,10083608,66101,10089546,"Normal"
43,11,850,"petite","second",1,606,169,99852,607,100021,116,65873,11179,10066226,65989,10077405,"Normal"
43,12,850,"petite","second",1,604,88,99929,605,100017,61,66226,5723,10078146,66287,10083869,"Normal"
43,13,850,"petite","second",1,603,117,99884,604,100001,81,65909,7659,10062851,65990,10070510,"Normal"
43,14,850,"petite","second",1,602,75,100230,603,100305,50,66243,4926,10114384,66293,10119310,"Normal"
43,15,850,"petite","second",1,602,102,99949,603,100051,70,66170,6591,10073830,66240,10080421,"Normal"
43,16,850,"petite","second",2,618,145,99910,620,100055,97,66016,9327,10070832,66113,10080159,"Normal"
43,17,850,"petite","second",1,616,88,99980,617,100068,58,66097,5842,10087970,66155,10093812,"Normal"
43,18,850,"petite","second",3,627,299,99723,630,100022,189,65850,19393,10052445,66039,10071838,"Normal"
43,19,850,"petite","second",1,617,51,99992,618,100043,34,65924,3142,10077311,65958,10080453,"Normal"
44,1,890,"petite","second",521,336,50071,50140,857,100211,37994,41777,3700912,6359940,79771,10060852,"Normal"
44,2,870,"petite","second",300,430,31514,68526,730,100040,22806,50756,2263273,7743451,73562,10006724,"Normal"
44,3,860,"petite","second",156,529,16337,83683,685,100020,11236,58407,1115979,8936556,69643,10052535,"Normal"
44,4,855,"petite","second",74,552,7179,93009,626,100188,4804,63280,476307,9662481,68084,10138788,"Normal"
44,5,855,"petite","second",35,599,3474,96613,634,100087,2345,65503,231323,10017971,67848,10249294,"Normal"
44,6,850,"petite","second",21,611,2062,98005,632,100067,1351,64691,134965,9871993,66042,10006958,"Normal"
44,7,850,"petite","second",11,600,1052,98967,611,100019,693,65411,67714,9983435,66104,10051149,"Normal"
44,8,850,"petite","second",2,599,246,99775,601,100021,162,65931,15830,10064644,66093,10080474,"Normal"
10,1,890,"petite","second",497,311,50007,50156,808,100163,37810,41862,3696590,6370267,79672,10066857,"Normal"
10,2,870,"petite","second",257,440,26672,73384,697,100056,19422,54476,1916825,8294895,73898,10211720,"Normal"
10,3,860,"petite","second",155,515,16525,83703,670,100228,11338,58403,1128049,8922870,69741,10050919,"Normal"
10,4,855,"petite","second",69,560,6982,93133,629,100115,4690,63038,462420,9649236,67728,10111656,"Normal"
10,5,855,"petite","second",35,593,3305,96786,628,100091,2210,65705,219493,10023818,67915,10243311,"Normal"
10,6,855,"petite","second",28,598,2808,97362,626,100170,1860,66353,186928,10104492,68213,10291420,"Normal"
10,7,850,"petite","second",13,590,1405,98674,603,100079,914,65205,91719,9935466,66119,10027185,"Normal"
10,8,850,"petite","second",7,596,650,99439,603,100089,435,65646,42385,10030941,66081,10073326,"Normal"
10,9,850,"petite","second",3,614,438,99603,617,100041,288,65793,28302,10045144,66081,10073446,"Normal"
10,10,850,"petite","second",3,600,232,99819,603,100051,156,65931,15026,10069713,66087,10084739,"Normal"
17,1,890,"petite","second",499,318,50055,50148,817,100203,37885,41758,3691475,6363749,79643,10055224,"Normal"
17,2,870,"petite","second",289,449,28797,71364,738,100161,20794,53091,2067410,8082086,73885,10149496,"Normal"
17,3,860,"petite","second",144,521,15569,84489,665,100058,10773,59104,1064669,9022544,69877,10087213,"Normal"
17,4,855,"petite","second",77,570,8315,91723,647,100038,5586,62457,553917,9527515,68043,10081432,"Normal"
17,5,855,"petite","second",36,590,3920,96245,626,100165,2661,65489,261249,10001856,68150,10263105,"Normal"
17,6,850,"petite","second",20,610,1957,98198,630,100155,1271,64645,125566,9886446,65916,10012012,"Normal"
17,7,850,"petite","second",9,596,739,99416,605,100155,472,65590,47867,10020632,66062,10068499,"Normal"
17,8,850,"petite","second",3,619,278,99833,622,100111,175,65919,17650,10067590,66094,10085240,"Normal"
17,9,850,"petite","second",1,618,93,100107,619,100200,57,66054,5954,10092959,66111,10098913,"Normal"
28,1,890,"petite","second",517,324,50023,50077,841,100100,37931,41728,3695411,6361997,79659,10057408,"Normal"
28,2,870,"petite","second",274,446,28479,71564,720,100043,20777,53203,2046079,8090226,73980,10136305,"Normal"
28,3,860,"petite","second",164,516,17518,82699,680,100217,12034,58173,1192605,8840334,70207,10032939,"Normal"
28,4,855,"petite","second",84,554,9108,90895,638,100003,6118,61846,602597,9422789,67964,10025386,"Normal"
28,5,855,"petite","second",39,583,3867,96302,622,100169,2572,65516,255239,9990343,68088,10245582,"Normal"
28,6,850,"petite","second",16,606,1573,98449,622,100022,1016,65111,101644,9931079,66127,10032723,"Normal"
28,7,850,"petite","second",6,614,715,99366,620,100081,481,65813,46191,10022754,66294,10068945,"Normal"
21,1,890,"petite","second",502,327,50037,50093,829,100130,37937,41709,3697456,6354610,79646,10052066,"Normal"
21,2,870,"petite","second",293,428,30808,69321,721,100129,22246,51334,2209328,7823753,73580,10033081,"Normal"
21,3,865,"petite","second",161,494,17554,82487,655,100041,12477,59344,1232336,9055383,71821,10287719,"Normal"
21,4,855,"petite","second",93,551,9630,90562,644,100192,6508,61605,642505,9394247,68113,10036752,"Normal"
21,5,855,"petite","second",42,594,4088,95940,636,100028,2724,65341,270992,9959118,68065,10230110,"Normal"
21,6,850,"petite","second",11,603,1193,98898,614,100091,777,65239,77343,9966825,66016,10044168,"Normal"
21,7,850,"petite","second",5,605,579,99424,610,100003,389,65702,37437,10025988,66091,10063425,"Normal"
21,8,850,"petite","second",3,604,270,99769,607,100039,173,65830,17776,10057994,66003,10075770,"Normal"
21,9,850,"petite","second",1,614,71,99981,615,100052,44,66026,4518,10077001,66070,10081519,"Normal"
26,1,890,"petite","second",504,333,50047,50046,837,100093,37658,41756,3681622,6358522,79414,10040144,"Normal"
26,2,870,"petite","second",260,448,28166,71877,708,100043,20422,53365,2024444,8135245,73787,10159689,"Normal"
26,3,865,"petite","second",165,519,17948,82061,684,100009,12689,59240,1256428,9017984,71929,10274412,"Normal"
26,4,855,"petite","second",84,563,8945,91146,647,100091,6082,61997,595155,9459140,68079,10054295,"Normal"
26,5,855,"petite","second",36,589,3834,96265,625,100099,2577,65461,254753,9993822,68038,10248575,"Normal"
26,6,850,"petite","second",24,605,2681,97499,629,100180,1745,64300,173811,9835516,66045,10009327,"Normal"
26,7,850,"petite","second",11,590,1218,98837,601,100055,802,65154,79983,9955979,65956,10035962,"Normal"
26,8,850,"petite","second",8,597,815,99202,605,100017,516,65656,52836,10011933,66172,10064769,"Normal"
26,9,850,"petite","second",2,626,218,99851,628,100069,147,65946,14293,10069410,66093,10083703,"Normal"
19,1,890,"petite","second",512,334,50125,50180,846,100305,37962,41799,3703538,6368269,79761,10071807,"Normal"
19,2,870,"petite","second",256,418,27722,72319,674,100041,20102,53610,1989206,8180226,73712,10169432,"Normal"
19,3,860,"petite","second",147,518,15761,84251,665,100012,10898,59164,1076440,8999057,70062,10075497,"Normal"
19,4,855,"petite","second",63,547,5871,94181,610,100052,3944,64069,391920,9765707,68013,10157627,"Normal"
19,5,850,"petite","second",21,607,2276,97734,628,100010,1462,64691,145840,9870282,66153,10016122,"Normal"
19,6,850,"petite","second",15,613,1289,98722,628,100011,855,65196,83326,9945247,66051,10028573,"Normal"
19,7,850,"petite","second",12,608,1414,98831,620,100245,951,65492,91978,9986017,66443,10077995,"Normal"
19,8,850,"petite","second",10,618,1044,99195,628,100239,681,65282,66947,9982511,65963,10049458,"Normal"
19,9,850,"petite","second",8,605,697,99450,613,100147,450,65676,45325,10029842,66126,10075167,"Normal"
19,10,850,"petite","second",4,608,622,99532,612,100154,418,65738,40497,10028761,66156,10069258,"Normal"
19,11,850,"petite","second",4,625,354,99900,629,100254,232,65858,23254,10066828,66090,10090082,"Normal"
45,1,890,"petite","second",515,342,50020,50044,857,100064,37831,41687,3690036,6357945,79518,10047981,"Normal"
45,2,870,"petite","second",271,439,28708,71519,710,100227,20832,53113,2068092,8091811,73945,10159903,"Normal"
45,3,860,"petite","second",141,510,15497,84542,651,100039,10766,59070,1058434,9022036,69836,10080470,"Normal"
45,4,855,"petite","second",73,586,7201,92826,659,100027,4822,63073,480031,9631485,67895,10111516,"Normal"
45,5,855,"petite","second",39,598,4287,95847,637,100134,2904,65263,286023,9945739,68167,10231762,"Normal"
45,6,850,"petite","second",21,590,2112,97964,611,100076,1385,64585,137798,9868930,65970,10006728,"Normal"
45,7,850,"petite","second",9,612,1363,98755,621,100118,907,65202,88937,9959586,66109,10048523,"Normal"
45,8,850,"petite","second",7,627,805,99282,634,100087,526,65573,51964,9998090,66099,10050054,"Normal"
42,1,890,"petite","second",511,328,50015,50286,839,100301,37880,41760,3690802,6383775,79640,10074577,"Normal"
42,2,870,"petite","second",294,424,30173,69956,718,100129,21877,51822,2168365,7911782,73699,10080147,"Normal"
42,3,865,"petite","second",172,493,18426,81633,665,100059,13043,58853,1290647,8964795,71896,10255442,"Normal"
42,4,855,"petite","second",91,552,9691,90365,643,100056,6494,61558,644623,9385353,68052,10029976,"Normal"
42,5,855,"petite","second",42,588,3972,96128,630,100100,2680,65161,265808,9957892,67841,10223700,"Normal"
42,6,850,"petite","second",14,598,1499,98686,612,100185,955,65126,96956,9950765,66081,10047721,"Normal"
42,7,850,"petite","second",2,603,171,99910,605,100081,112,65994,11010,10075204,66106,10086214,"Normal"
42,8,850,"petite","second",1,611,146,99864,612,100010,92,65897,9398,10066162,65989,10075560,"Normal"
42,9,850,"petite","second",1,605,84,100051,606,100135,53,66036,5399,10081779,66089,10087178,"Normal"
27,1,890,"petite","second",513,330,50015,50128,843,100143,37586,41536,3685700,6361296,79122,10046996,"Normal"
27,2,870,"petite","second",301,427,30977,69075,728,100052,22520,51424,2230405,7824703,73944,10055108,"Normal"
27,3,860,"petite","second",138,529,14368,85684,667,100052,10000,60010,982627,9159806,70010,10142433,"Normal"
27,4,855,"petite","second",78,546,8110,91915,624,100025,5393,62513,539282,9532469,67906,10071751,"Normal"
27,5,855,"petite","second",26,569,3046,97056,595,100102,2055,65971,202234,10067293,68026,10269527,"Normal"
27,6,850,"petite","second",25,584,2620,97598,609,100218,1721,64647,170027,9849290,66368,10019317,"Normal"
27,7,850,"petite","second",14,605,1560,98632,619,100192,1008,65338,101548,9951775,66346,10053323,"Normal"
27,8,850,"petite","second",4,609,474,99664,613,100138,317,65861,30698,10043114,66178,10073812,"Normal"
18,1,890,"petite","second",501,324,50043,50136,825,100179,37703,41927,3690568,6371003,79630,10061571,"Normal"
18,2,870,"petite","second",281,447,29180,70912,728,100092,21260,52597,2099089,8019251,73857,10118340,"Normal"
18,3,865,"petite","second",164,498,17818,82230,662,100048,12586,59288,1248802,9032684,71874,10281486,"Normal"
18,4,855,"petite","second",76,562,8243,91817,638,100060,5515,62435,548344,9526321,67950,10074665,"Normal"
18,5,855,"petite","second",36,589,4238,95877,625,100115,2854,65546,282672,9961098,68400,10243770,"Normal"
18,6,850,"petite","second",15,616,1852,98453,631,100305,1206,64980,120708,9928519,66186,10049227,"Normal"
18,7,850,"petite","second",4,601,402,99735,605,100137,264,65893,25762,10059782,66157,10085544,"Normal"
18,8,850,"petite","second",4,599,412,99687,603,100099,270,65845,26075,10051445,66115,10077520,"Normal"
18,9,850,"petite","second",1,627,35,100050,628,100085,23,65935,2233,10082527,65958,10084760,"Normal"
20,1,890,"petite","second",513,335,50031,50076,848,100107,37803,41572,3687243,6364393,79375,10051636,"Normal"
20,2,870,"petite","second",297,432,30001,70056,729,100057,21912,51979,2153725,7924012,73891,10077737,"Normal"
20,3,865,"petite","second",170,509,18016,82004,679,100020,12737,59212,1258802,9012945,71949,10271747,"Normal"
20,4,855,"petite","second",77,564,8058,92032,641,100090,5441,62614,534617,9545634,68055,10080251,"Normal"
20,5,855,"petite","second",40,580,4547,95453,620,100000,3035,64896,302973,9893898,67931,10196871,"Normal"
20,6,850,"petite","second",17,607,2063,98019,624,100082,1353,64679,134598,9871888,66032,10006486,"Normal"
20,7,850,"petite","second",10,597,908,99097,607,100005,586,65649,58724,9978762,66235,10037486,"Normal"
20,8,850,"petite","second",8,604,1013,99120,612,100133,656,65440,65265,9998662,66096,10063927,"Normal"
20,9,850,"petite","second",3,612,282,99850,615,100132,187,65962,18427,10074345,66149,10092772,"Normal"
20,10,850,"petite","second",2,608,210,99942,610,100152,133,66029,13669,10082870,66162,10096539,"Normal"
16,1,890,"petite","second",505,328,50007,50177,833,100184,37589,41851,3688644,6372061,79440,10060705,"Normal"
16,2,870,"petite","second",272,428,29681,70476,700,100157,21528,52343,2128768,7971107,73871,10099875,"Normal"
16,3,860,"petite","second",159,489,17258,82946,648,100204,11791,58099,1173283,8851160,69890,10024443,"Normal"
16,4,855,"petite","second",76,563,7821,92236,639,100057,5235,62573,519534,9562598,67808,10082132,"Normal"
16,5,855,"petite","second",40,610,3897,96270,650,100167,2605,65614,259524,9999067,68219,10258591,"Normal"
16,6,850,"petite","second",19,580,2130,97959,599,100089,1385,64745,137469,9872903,66130,10010372,"Normal"
16,7,850,"petite","second",10,607,1153,98989,617,100142,768,65285,75985,9975023,66053,10051008,"Normal"
16,8,850,"petite","second",6,621,622,99460,627,100082,416,65700,39750,10013469,66116,10053219,"Normal"
16,9,850,"petite","second",2,605,274,99914,607,100188,176,65804,17985,10078434,65980,10096419,"Normal"
16,10,850,"petite","second",2,615,170,100244,617,100414,116,66277,10959,10098483,66393,10109442,"Normal"
29,1,890,"petite","second",510,313,50007,50003,823,100010,37796,41585,3694596,6346478,79381,10041074,"Normal"
29,2,870,"petite","second",270,422,29993,70021,692,100014,21896,52009,2156571,7930466,73905,10087037,"Normal"
29,3,860,"petite","second",157,521,15674,84384,678,100058,10843,59199,1070130,9017415,70042,10087545,"Normal"
29,4,855,"petite","second",71,585,7467,92734,656,100201,5011,63138,496569,9622916,68149,10119485,"Normal"
29,5,855,"petite","second",44,578,4365,95712,622,100077,2979,65163,291823,9929465,68142,10221288,"Normal"
29,6,850,"petite","second",20,624,2104,98015,644,100119,1352,64859,135896,9879080,66211,10014976,"Normal"
29,7,850,"petite","second",11,631,1214,98854,642,100068,791,65395,79166,9973820,66186,10052986,"Normal"
29,8,850,"petite","second",11,602,1132,99206,613,100338,729,65507,72757,10000327,66236,10073084,"Normal"
29,9,850,"petite","second",3,585,230,99972,588,100202,156,66042,14896,10071439,66198,10086335,"Normal"
29,10,850,"petite","second",1,620,125,99936,621,100061,85,65943,8297,10083272,66028,10091569,"Normal"
29,11,850,"petite","second",2,615,275,99908,617,100183,195,65963,18288,10072510,66158,10090798,"Normal"
11,1,890,"petite","second",506,321,50063,50130,827,100193,37839,41779,3694660,6369281,79618,10063941,"Normal"
11,2,870,"petite","second",297,424,31427,68614,721,100041,22894,50743,2263483,7752191,73637,10015674,"Normal"
11,3,860,"petite","second",174,509,16923,83286,683,100209,11709,58227,1151581,8898217,69936,10049798,"Normal"
