"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
31,2,"petite","second",3770,4202,361888,638130,8404,1276260,284,437,30950,69067,874,138134,"10mill-boot"
31,3,"petite","second",3785,4145,369240,630765,8290,1261530,281,440,28752,71338,880,142676,"10mill-boot"
31,4,"petite","second",3803,4180,369910,630260,8360,1260520,275,439,28885,71173,878,142346,"10mill-boot"
31,5,"petite","second",3729,4212,360117,639887,8424,1279774,267,443,28704,71483,886,142966,"10mill-boot"
31,6,"petite","second",3832,4196,370069,630006,8392,1260012,297,426,30636,69381,852,138762,"10mill-boot"
31,7,"petite","second",3840,4121,370708,629453,8242,1258906,273,429,29784,70315,858,140630,"10mill-boot"
31,8,"petite","second",3669,4197,356288,643732,8394,1287464,319,408,34021,66029,816,132058,"10mill-boot"
31,9,"petite","second",3711,4194,359914,640211,8388,1280422,288,431,30389,69631,862,139262,"10mill-boot"
31,10,"petite","second",3827,4176,371362,628761,8352,1257522,272,446,28692,71328,892,142656,"10mill-boot"
31,11,"petite","second",3839,4160,370569,629496,8320,1258992,306,424,32019,68367,848,136734,"10mill-boot"
31,12,"petite","second",3849,4135,373521,626508,8270,1253016,328,425,33273,66799,850,133598,"10mill-boot"
31,13,"petite","second",3746,4230,360250,639795,8460,1279590,306,434,30742,69283,868,138566,"10mill-boot"
31,14,"petite","second",3700,4197,357304,642762,8394,1285524,278,418,29011,71177,836,142354,"10mill-boot"
31,15,"petite","second",3635,4230,352497,647564,8460,1295128,247,461,25659,74457,922,148914,"10mill-boot"
31,16,"petite","second",3723,4200,362306,637734,8400,1275468,298,417,31330,68689,834,137378,"10mill-boot"
31,17,"petite","second",3705,4220,360407,639686,8440,1279372,307,417,32536,67572,834,135144,"10mill-boot"
31,18,"petite","second",3732,4213,357729,642273,8426,1284546,287,442,29888,70183,884,140366,"10mill-boot"
31,19,"petite","second",3816,4181,371435,628647,8362,1257294,288,434,30666,69410,868,138820,"10mill-boot"
31,20,"petite","second",3788,4203,364602,635482,8406,1270964,284,440,29976,70127,880,140254,"10mill-boot"
31,21,"petite","second",3786,4161,368383,631732,8322,1263464,271,455,27629,72373,910,144746,"10mill-boot"
31,22,"petite","second",3792,4153,366529,633664,8306,1267328,268,443,27629,72449,886,144898,"10mill-boot"
31,23,"petite","second",3861,4149,371731,628372,8298,1256744,287,440,29691,70380,880,140760,"10mill-boot"
31,24,"petite","second",3790,4106,366942,633115,8212,1266230,269,456,28126,71881,912,143762,"10mill-boot"
31,25,"petite","second",3725,4194,360862,639169,8388,1278338,246,449,27490,72545,898,145090,"10mill-boot"
31,26,"petite","second",3718,4197,357759,642246,8394,1284492,266,440,28339,71665,880,143330,"10mill-boot"
31,27,"petite","second",3786,4170,364512,635516,8340,1271032,303,421,32358,67707,842,135414,"10mill-boot"
31,28,"petite","second",3759,4217,361820,638266,8434,1276532,303,438,31218,68893,876,137786,"10mill-boot"
31,29,"petite","second",3849,4138,371797,628467,8276,1256934,298,426,31333,68864,852,137728,"10mill-boot"
31,30,"petite","second",3728,4237,356225,643878,8474,1287756,285,448,29243,70876,896,141752,"10mill-boot"
36,1,"petite","second",3644,4193,358074,642017,8386,1284034,281,430,30328,69673,860,139346,"10mill-boot"
36,2,"petite","second",3708,4177,362110,637895,8354,1275790,268,442,28484,71525,884,143050,"10mill-boot"
36,3,"petite","second",3814,4101,374261,625812,8202,1251624,293,414,30084,69932,828,139864,"10mill-boot"
36,4,"petite","second",3709,4185,364345,635713,8370,1271426,286,436,30474,69594,872,139188,"10mill-boot"
36,5,"petite","second",3780,4089,371040,629144,8178,1258288,274,430,29385,70760,860,141520,"10mill-boot"
36,6,"petite","second",3746,4121,369425,630655,8242,1261310,287,404,31325,68699,808,137398,"10mill-boot"
36,7,"petite","second",3759,4109,371911,628142,8218,1256284,319,401,33571,66511,802,133022,"10mill-boot"
36,8,"petite","second",3742,4120,369245,630833,8240,1261666,247,424,26236,73768,848,147536,"10mill-boot"
36,9,"petite","second",3677,4164,360946,639071,8328,1278142,294,433,29841,70257,866,140514,"10mill-boot"
36,10,"petite","second",3765,4078,368350,631812,8156,1263624,277,435,28806,71413,870,142826,"10mill-boot"
36,11,"petite","second",3742,4165,366785,633280,8330,1266560,291,410,31904,68108,820,136216,"10mill-boot"
36,12,"petite","second",3752,4131,369979,630168,8262,1260336,310,410,33026,66992,820,133984,"10mill-boot"
36,13,"petite","second",3694,4095,366213,633929,8190,1267858,264,419,28999,71042,838,142084,"10mill-boot"
36,14,"petite","second",3690,4135,365043,635173,8270,1270346,277,426,30212,69924,852,139848,"10mill-boot"
36,15,"petite","second",3687,4169,363944,636066,8338,1272132,277,409,29564,70671,818,141342,"10mill-boot"
36,16,"petite","second",3710,4097,366496,633631,8194,1267262,308,420,32123,67900,840,135800,"10mill-boot"
36,17,"petite","second",3687,4136,363922,636242,8272,1272484,305,423,31882,68412,846,136824,"10mill-boot"
36,18,"petite","second",3644,4134,358685,641323,8268,1282646,299,416,31031,69067,832,138134,"10mill-boot"
36,19,"petite","second",3742,4089,369245,630762,8178,1261524,281,423,30809,69220,846,138440,"10mill-boot"
36,20,"petite","second",3754,4121,369021,631127,8242,1262254,290,435,30370,69821,870,139642,"10mill-boot"
36,21,"petite","second",3651,4132,359451,640769,8264,1281538,302,414,32007,68027,828,136054,"10mill-boot"
36,22,"petite","second",3727,4125,368349,631673,8250,1263346,287,431,30239,69899,862,139798,"10mill-boot"
36,23,"petite","second",3674,4148,359681,640375,8296,1280750,274,426,28617,71495,852,142990,"10mill-boot"
36,24,"petite","second",3705,4131,369239,630865,8262,1261730,320,421,32556,67484,842,134968,"10mill-boot"
36,25,"petite","second",3635,4157,359760,640354,8314,1280708,241,435,25859,74233,870,148466,"10mill-boot"
36,26,"petite","second",3726,4093,371034,629040,8186,1258080,273,420,28733,71347,840,142694,"10mill-boot"
36,27,"petite","second",3676,4117,361498,638575,8234,1277150,276,429,28805,71606,858,143212,"10mill-boot"
36,28,"petite","second",3640,4153,360288,639748,8306,1279496,271,434,27401,72784,868,145568,"10mill-boot"
36,29,"petite","second",3718,4111,367922,632135,8222,1264270,278,426,29624,70408,852,140816,"10mill-boot"
36,30,"petite","second",3741,4136,366725,633355,8272,1266710,291,427,31010,69029,854,138058,"10mill-boot"
14,1,"petite","second",3732,4227,361464,638562,8454,1277124,261,437,27835,72269,874,144538,"10mill-boot"
14,2,"petite","second",3647,4301,349434,650594,8602,1301188,282,444,29493,70579,888,141158,"10mill-boot"
14,3,"petite","second",3691,4281,356291,643719,8562,1287438,267,450,27856,72379,900,144758,"10mill-boot"
14,4,"petite","second",3699,4288,361468,638559,8576,1277118,291,429,30760,69296,858,138592,"10mill-boot"
14,5,"petite","second",3698,4268,357760,642245,8536,1284490,297,441,30149,69881,882,139762,"10mill-boot"
14,6,"petite","second",3641,4255,351334,648731,8510,1297462,267,433,28153,71954,866,143908,"10mill-boot"
14,7,"petite","second",3721,4286,358494,641548,8572,1283096,294,438,30496,69556,876,139112,"10mill-boot"
14,8,"petite","second",3750,4238,360504,639510,8476,1279020,288,436,29474,70547,872,141094,"10mill-boot"
14,9,"petite","second",3705,4202,359560,640464,8404,1280928,284,416,29941,70092,832,140184,"10mill-boot"
14,10,"petite","second",3680,4210,358026,642222,8420,1284444,269,432,29621,70540,864,141080,"10mill-boot"
14,11,"petite","second",3701,4236,359288,640781,8472,1281562,292,441,29918,70096,882,140192,"10mill-boot"
14,12,"petite","second",3674,4242,357638,642383,8484,1284766,280,445,29189,70868,890,141736,"10mill-boot"
14,13,"petite","second",3742,4270,361151,638898,8540,1277796,287,459,28638,71532,918,143064,"10mill-boot"
14,14,"petite","second",3756,4214,362584,637470,8428,1274940,286,436,29857,70374,872,140748,"10mill-boot"
14,15,"petite","second",3616,4269,348056,651982,8538,1303964,258,448,26774,73276,896,146552,"10mill-boot"
14,16,"petite","second",3613,4285,348130,651870,8570,1303740,273,444,27960,72042,888,144084,"10mill-boot"
14,17,"petite","second",3682,4272,357888,642196,8544,1284392,303,417,33000,67155,834,134310,"10mill-boot"
14,18,"petite","second",3721,4229,361877,638158,8458,1276316,287,440,30742,69427,880,138854,"10mill-boot"
14,19,"petite","second",3715,4173,363225,636817,8346,1273634,264,449,26542,73566,898,147132,"10mill-boot"
14,20,"petite","second",3638,4293,349806,650249,8586,1300498,287,429,29356,70781,858,141562,"10mill-boot"
14,21,"petite","second",3734,4267,357423,642595,8534,1285190,275,443,28782,71304,886,142608,"10mill-boot"
14,22,"petite","second",3655,4335,354597,645612,8670,1291224,309,432,33366,66785,864,133570,"10mill-boot"
14,23,"petite","second",3697,4252,353417,646696,8504,1293392,289,431,29736,70357,862,140714,"10mill-boot"
14,24,"petite","second",3689,4221,361608,638415,8442,1276830,257,438,26720,73364,876,146728,"10mill-boot"
14,25,"petite","second",3672,4281,355273,644734,8562,1289468,287,438,30218,69895,876,139790,"10mill-boot"
14,26,"petite","second",3574,4361,345364,654666,8722,1309332,266,447,28444,71572,894,143144,"10mill-boot"
14,27,"petite","second",3704,4221,357050,642984,8442,1285968,288,437,30020,69999,874,139998,"10mill-boot"
14,28,"petite","second",3702,4228,353087,647022,8456,1294044,283,429,28317,71753,858,143506,"10mill-boot"
14,29,"petite","second",3668,4272,355268,644909,8544,1289818,272,437,28714,71386,874,142772,"10mill-boot"
14,30,"petite","second",3667,4238,352779,647249,8476,1294498,267,450,27713,72511,900,145022,"10mill-boot"
13,1,"petite","second",3758,4110,369451,630572,8220,1261144,312,419,32330,67941,838,135882,"10mill-boot"
13,2,"petite","second",3669,4158,365520,634529,8316,1269058,272,442,28224,71777,884,143554,"10mill-boot"
13,3,"petite","second",3607,4219,357809,642203,8438,1284406,257,443,28501,71544,886,143088,"10mill-boot"
13,4,"petite","second",3673,4195,366636,633429,8390,1266858,285,445,29871,70301,890,140602,"10mill-boot"
13,5,"petite","second",3693,4188,365793,634285,8376,1268570,282,436,30130,70006,872,140012,"10mill-boot"
13,6,"petite","second",3659,4190,364451,635569,8380,1271138,279,440,29599,70514,880,141028,"10mill-boot"
13,7,"petite","second",3658,4216,359162,640908,8432,1281816,278,419,30274,69800,838,139600,"10mill-boot"
13,8,"petite","second",3642,4132,363698,636406,8264,1272812,269,428,28339,71978,856,143956,"10mill-boot"
13,9,"petite","second",3657,4190,364115,636004,8380,1272008,277,445,29180,71004,890,142008,"10mill-boot"
13,10,"petite","second",3650,4217,360373,639628,8434,1279256,294,445,30532,69562,890,139124,"10mill-boot"
13,11,"petite","second",3714,4207,364339,635777,8414,1271554,271,436,28752,71257,872,142514,"10mill-boot"
13,12,"petite","second",3688,4124,368295,631918,8248,1263836,289,421,30649,69654,842,139308,"10mill-boot"
13,13,"petite","second",3697,4184,363400,636631,8368,1273262,290,436,30633,69370,872,138740,"10mill-boot"
13,14,"petite","second",3584,4190,352978,647126,8380,1294252,287,426,30425,69693,852,139386,"10mill-boot"
13,15,"petite","second",3645,4184,359523,640786,8368,1281572,275,431,29491,70572,862,141144,"10mill-boot"
13,16,"petite","second",3661,4161,364382,635634,8322,1271268,255,436,27928,72112,872,144224,"10mill-boot"
13,17,"petite","second",3714,4157,366474,633547,8314,1267094,303,415,32708,67424,830,134848,"10mill-boot"
13,18,"petite","second",3742,4151,370670,629410,8302,1258820,306,412,32700,67355,824,134710,"10mill-boot"
13,19,"petite","second",3754,4181,367284,632726,8362,1265452,261,441,27937,72193,882,144386,"10mill-boot"
13,20,"petite","second",3726,4174,363885,636159,8348,1272318,304,412,31903,68147,824,136294,"10mill-boot"
13,21,"petite","second",3617,4197,355173,644994,8394,1289988,248,436,26647,73383,872,146766,"10mill-boot"
13,22,"petite","second",3577,4254,355050,645086,8508,1290172,284,434,29689,70403,868,140806,"10mill-boot"
13,23,"petite","second",3763,4166,371966,628105,8332,1256210,273,431,28767,71320,862,142640,"10mill-boot"
13,24,"petite","second",3654,4203,364306,635764,8406,1271528,285,417,31722,68304,834,136608,"10mill-boot"
13,25,"petite","second",3580,4295,352138,647877,8590,1295754,252,455,26704,73585,910,147170,"10mill-boot"
13,26,"petite","second",3542,4232,352575,647486,8464,1294972,254,432,28514,71538,864,143076,"10mill-boot"
13,27,"petite","second",3735,4118,369371,630692,8236,1261384,272,415,29767,70339,830,140678,"10mill-boot"
13,28,"petite","second",3619,4243,354835,645204,8486,1290408,259,438,28086,72185,876,144370,"10mill-boot"
13,29,"petite","second",3712,4162,366497,633564,8324,1267128,274,436,29344,70819,872,141638,"10mill-boot"
13,30,"petite","second",3734,4207,367404,632656,8414,1265312,287,427,29963,70255,854,140510,"10mill-boot"
25,1,"petite","second",3835,4144,369158,631020,8288,1262040,283,428,29239,70823,856,141646,"10mill-boot"
25,2,"petite","second",3714,4249,360887,639161,8498,1278322,272,449,29041,71036,898,142072,"10mill-boot"
25,3,"petite","second",3722,4149,364098,636205,8298,1272410,277,432,29434,70760,864,141520,"10mill-boot"
25,4,"petite","second",3861,4143,371676,628459,8286,1256918,306,445,31862,68306,890,136612,"10mill-boot"
25,5,"petite","second",3709,4189,360887,639183,8378,1278366,282,424,29746,70339,848,140678,"10mill-boot"
25,6,"petite","second",3781,4162,366713,633326,8324,1266652,264,444,27924,72080,888,144160,"10mill-boot"
25,7,"petite","second",3684,4202,362433,637611,8404,1275222,269,435,27633,72380,870,144760,"10mill-boot"
25,8,"petite","second",3605,4227,350920,649163,8454,1298326,287,427,30548,69484,854,138968,"10mill-boot"
25,9,"petite","second",3684,4230,358395,641633,8460,1283266,284,439,29646,70634,878,141268,"10mill-boot"
25,10,"petite","second",3738,4186,363386,636672,8372,1273344,291,423,30578,69507,846,139014,"10mill-boot"
25,11,"petite","second",3779,4152,366862,633234,8304,1266468,258,443,26662,73458,886,146916,"10mill-boot"
25,12,"petite","second",3790,4137,371109,628952,8274,1257904,288,433,30354,69654,866,139308,"10mill-boot"
25,13,"petite","second",3719,4190,364375,635643,8380,1271286,273,440,28612,71470,880,142940,"10mill-boot"
25,14,"petite","second",3692,4224,358924,641205,8448,1282410,269,441,28838,71209,882,142418,"10mill-boot"
25,15,"petite","second",3750,4165,366295,633745,8330,1267490,254,450,26938,73070,900,146140,"10mill-boot"
25,16,"petite","second",3711,4219,356071,643954,8438,1287908,286,447,29722,70479,894,140958,"10mill-boot"
25,17,"petite","second",3709,4175,362601,637415,8350,1274830,284,441,28852,71270,882,142540,"10mill-boot"
25,18,"petite","second",3608,4208,355980,644119,8416,1288238,265,436,28046,72124,872,144248,"10mill-boot"
25,19,"petite","second",3704,4211,361787,638278,8422,1276556,284,433,30850,69239,866,138478,"10mill-boot"
25,20,"petite","second",3756,4162,365611,634427,8324,1268854,289,432,29903,70251,864,140502,"10mill-boot"
25,21,"petite","second",3699,4237,360876,639169,8474,1278338,265,458,26927,73075,916,146150,"10mill-boot"
25,22,"petite","second",3813,4111,371616,628532,8222,1257064,283,438,29428,70608,876,141216,"10mill-boot"
25,23,"petite","second",3794,4145,369377,630672,8290,1261344,297,412,30728,69327,824,138654,"10mill-boot"
25,24,"petite","second",3733,4219,357906,642176,8438,1284352,277,427,29855,70185,854,140370,"10mill-boot"
25,25,"petite","second",3772,4149,365314,634695,8298,1269390,298,429,30304,69718,858,139436,"10mill-boot"
25,26,"petite","second",3742,4199,361236,638825,8398,1277650,310,408,31920,68300,816,136600,"10mill-boot"
25,27,"petite","second",3634,4220,354749,645326,8440,1290652,267,437,28223,71918,874,143836,"10mill-boot"
25,28,"petite","second",3724,4174,362744,637278,8348,1274556,277,446,29804,70274,892,140548,"10mill-boot"
25,29,"petite","second",3717,4147,362565,637450,8294,1274900,263,440,28097,72036,880,144072,"10mill-boot"
25,30,"petite","second",3608,4275,349151,650882,8550,1301764,268,447,27843,72341,894,144682,"10mill-boot"
22,1,"petite","second",3672,4199,363867,636172,8398,1272344,289,425,30518,69509,850,139018,"10mill-boot"
22,2,"petite","second",3715,4235,363366,636685,8470,1273370,278,429,29368,70719,858,141438,"10mill-boot"
22,3,"petite","second",3709,4167,368243,631917,8334,1263834,290,409,30100,70042,818,140084,"10mill-boot"
22,4,"petite","second",3719,4211,369323,630718,8422,1261436,295,444,31280,68733,888,137466,"10mill-boot"
22,5,"petite","second",3728,4225,363607,636423,8450,1272846,270,438,28479,71622,876,143244,"10mill-boot"
22,6,"petite","second",3767,4206,370173,629833,8412,1259666,282,436,29825,70196,872,140392,"10mill-boot"
22,7,"petite","second",3664,4242,360138,639891,8484,1279782,276,428,29320,70945,856,141890,"10mill-boot"
22,8,"petite","second",3666,4260,360941,639091,8520,1278182,258,452,26116,73910,904,147820,"10mill-boot"
22,9,"petite","second",3715,4162,368671,631400,8324,1262800,306,405,32937,67090,810,134180,"10mill-boot"
22,10,"petite","second",3738,4174,371325,628710,8348,1257420,287,435,31222,68812,870,137624,"10mill-boot"
22,11,"petite","second",3805,4117,375767,624362,8234,1248724,290,423,30825,69205,846,138410,"10mill-boot"
22,12,"petite","second",3656,4229,363280,636783,8458,1273566,271,449,28958,71116,898,142232,"10mill-boot"
22,13,"petite","second",3750,4250,366668,633373,8500,1266746,289,438,29946,70065,876,140130,"10mill-boot"
22,14,"petite","second",3689,4213,364879,635168,8426,1270336,297,438,31502,68723,876,137446,"10mill-boot"
22,15,"petite","second",3715,4163,367645,632383,8326,1264766,257,435,27894,72265,870,144530,"10mill-boot"
22,16,"petite","second",3767,4169,367373,632665,8338,1265330,289,442,30180,69921,884,139842,"10mill-boot"
22,17,"petite","second",3639,4190,358370,641756,8380,1283512,266,452,28479,71599,904,143198,"10mill-boot"
22,18,"petite","second",3694,4187,365690,634380,8374,1268760,269,442,29633,70367,884,140734,"10mill-boot"
22,19,"petite","second",3666,4185,365982,634087,8370,1268174,258,439,28596,71488,878,142976,"10mill-boot"
22,20,"petite","second",3752,4126,372031,628010,8252,1256020,287,429,29846,70250,858,140500,"10mill-boot"
22,21,"petite","second",3747,4185,370570,629430,8370,1258860,268,451,27910,72192,902,144384,"10mill-boot"
22,22,"petite","second",3685,4190,364084,635927,8380,1271854,293,417,30666,69498,834,138996,"10mill-boot"
22,23,"petite","second",3804,4131,370762,629270,8262,1258540,283,423,29485,70654,846,141308,"10mill-boot"
22,24,"petite","second",3693,4211,363481,636644,8422,1273288,306,450,31144,68874,900,137748,"10mill-boot"
22,25,"petite","second",3671,4198,367286,632946,8396,1265892,276,455,29308,70785,910,141570,"10mill-boot"
22,26,"petite","second",3725,4166,367755,632314,8332,1264628,328,415,34849,65161,830,130322,"10mill-boot"
22,27,"petite","second",3757,4178,371561,628506,8356,1257012,287,440,31355,68697,880,137394,"10mill-boot"
22,28,"petite","second",3804,4159,370581,629423,8318,1258846,288,427,30765,69348,854,138696,"10mill-boot"
22,29,"petite","second",3686,4222,362257,637834,8444,1275668,264,434,28057,72037,868,144074,"10mill-boot"
22,30,"petite","second",3644,4201,360148,639860,8402,1279720,297,397,32439,67683,794,135366,"10mill-boot"
49,1,"petite","second",3664,4227,354504,645588,8454,1291176,282,432,28943,71283,864,142566,"10mill-boot"
49,2,"petite","second",3763,4116,370623,629545,8232,1259090,297,447,30207,69972,894,139944,"10mill-boot"
49,3,"petite","second",3717,4194,361869,638231,8388,1276462,276,431,28265,72038,862,144076,"10mill-boot"
49,4,"petite","second",3883,4113,374614,625456,8226,1250912,302,433,31030,68993,866,137986,"10mill-boot"
49,5,"petite","second",3821,4104,373564,626523,8208,1253046,311,428,31568,68487,856,136974,"10mill-boot"
