"sim_number","transfer","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
40,8,"petite","second",56,6547,5479,1002429,6603,1007908,5,609,419,99759,614,100178,"Normal"
40,9,"petite","second",28,6585,2736,1006985,6613,1009721,5,619,483,99536,624,100019,"Normal"
40,10,"petite","second",36,6574,3531,1005595,6610,1009126,5,610,602,99599,615,100201,"Normal"
40,11,"petite","second",37,6575,3942,1002601,6612,1006543,4,602,452,99733,606,100185,"Normal"
40,12,"petite","second",28,6606,2637,1003468,6634,1006105,2,612,162,99885,614,100047,"Normal"
40,13,"petite","second",16,6606,1510,1000537,6622,1002047,1,614,67,100099,615,100166,"Normal"
23,1,"petite","second",3729,4205,364828,643232,7934,1008060,284,437,30298,69926,721,100224,"Normal"
23,2,"petite","second",2251,5168,219547,784301,7419,1003848,165,526,16816,83254,691,100070,"Normal"
23,3,"petite","second",1152,5851,115863,887551,7003,1003414,78,545,8662,91744,623,100406,"Normal"
23,4,"petite","second",579,6240,57753,954776,6819,1012529,44,584,4561,95590,628,100151,"Normal"
23,5,"petite","second",289,6530,29440,990093,6819,1019533,22,585,2597,97520,607,100117,"Normal"
23,6,"petite","second",182,6629,18725,1002860,6811,1021585,18,588,2153,97990,606,100143,"Normal"
23,7,"petite","second",126,6486,12072,987255,6612,999327,8,606,583,99540,614,100123,"Normal"
23,8,"petite","second",35,6588,3193,1002949,6623,1006142,3,623,323,99717,626,100040,"Normal"
23,9,"petite","second",25,6553,2745,1008642,6578,1011387,1,602,109,99906,603,100015,"Normal"
23,10,"petite","second",5,6595,407,1001812,6600,1002219,1,612,109,99987,613,100096,"Normal"
23,11,"petite","second",5,6638,458,1007531,6643,1007989,1,611,109,99910,612,100019,"Normal"
23,12,"petite","second",9,6592,837,1010147,6601,1010984,1,609,124,99970,610,100094,"Normal"
24,1,"petite","second",3777,4153,371836,631253,7930,1003089,286,424,31194,68855,710,100049,"Normal"
24,2,"petite","second",2244,5127,219916,780998,7371,1000914,146,497,15838,84395,643,100233,"Normal"
24,3,"petite","second",1069,5940,107885,901433,7009,1009318,80,557,8362,91642,637,100004,"Normal"
24,4,"petite","second",544,6259,53525,948557,6803,1002082,35,588,3245,96771,623,100016,"Normal"
24,5,"petite","second",252,6559,24496,996685,6811,1021181,13,608,1558,98487,621,100045,"Normal"
24,6,"petite","second",124,6502,11898,995597,6626,1007495,7,601,617,99520,608,100137,"Normal"
24,7,"petite","second",43,6578,3961,1003275,6621,1007236,5,612,468,99743,617,100211,"Normal"
24,8,"petite","second",27,6582,3135,1010412,6609,1013547,2,612,301,99921,614,100222,"Normal"
24,9,"petite","second",19,6599,2031,1000689,6618,1002720,4,632,316,99810,636,100126,"Normal"
12,1,"petite","second",3833,4120,375213,627043,7953,1002256,290,426,29958,70166,716,100124,"Normal"
12,2,"petite","second",2174,5228,216916,794454,7402,1011370,150,539,16226,83868,689,100094,"Normal"
12,3,"petite","second",1074,5917,106774,895880,6991,1002654,87,551,9734,90475,638,100209,"Normal"
12,4,"petite","second",684,6104,68502,929776,6788,998278,46,595,5331,94752,641,100083,"Normal"
12,5,"petite","second",356,6449,34750,981138,6805,1015888,26,590,2608,97581,616,100189,"Normal"
12,6,"petite","second",175,6638,17143,1013756,6813,1030899,10,613,1344,98730,623,100074,"Normal"
12,7,"petite","second",98,6531,9579,995755,6629,1005334,3,596,293,99721,599,100014,"Normal"
12,8,"petite","second",19,6583,1944,1009445,6602,1011389,4,611,382,99636,615,100018,"Normal"
12,9,"petite","second",31,6563,3329,1005474,6594,1008803,1,608,61,99975,609,100036,"Normal"
15,1,"petite","second",3741,4178,370884,633663,7919,1004547,299,408,32303,67765,707,100068,"Normal"
15,2,"petite","second",2398,5195,236283,793895,7593,1030178,162,511,17494,82560,673,100054,"Normal"
15,3,"petite","second",1228,5763,119018,878614,6991,997632,81,541,8540,91490,622,100030,"Normal"
15,4,"petite","second",553,6241,54082,951988,6794,1006070,50,584,5295,94966,634,100261,"Normal"
15,5,"petite","second",383,6413,38425,973473,6796,1011898,23,581,2418,97753,604,100171,"Normal"
15,6,"petite","second",151,6648,14075,1011306,6799,1025381,13,598,1249,98936,611,100185,"Normal"
15,7,"petite","second",72,6539,7011,1008350,6611,1015361,5,591,482,99609,596,100091,"Normal"
15,8,"petite","second",24,6585,2262,1010931,6609,1013193,1,604,127,100017,605,100144,"Normal"
41,1,"petite","second",3768,4191,368521,639459,7959,1007980,284,425,29792,70519,709,100311,"Normal"
41,2,"petite","second",2181,5227,217301,789063,7408,1006364,154,505,16512,83619,659,100131,"Normal"
41,3,"petite","second",1146,5841,112227,888282,6987,1000509,82,586,8564,91576,668,100140,"Normal"
41,4,"petite","second",562,6245,55145,953328,6807,1008473,34,586,3559,96644,620,100203,"Normal"
41,5,"petite","second",246,6573,24302,997636,6819,1021938,11,611,1065,99368,622,100433,"Normal"
46,1,"petite","second",3769,4192,365579,634181,7961,999760,299,418,31332,68730,717,100062,"Normal"
46,2,"petite","second",2294,5091,229011,781062,7385,1010073,160,501,16647,83454,661,100101,"Normal"
46,3,"petite","second",1120,5866,110554,889951,6986,1000505,75,560,8315,91910,635,100225,"Normal"
46,4,"petite","second",535,6277,52749,954760,6812,1007509,22,604,2237,97770,626,100007,"Normal"
46,5,"petite","second",144,6633,14640,1009260,6777,1023900,13,607,1349,98667,620,100016,"Normal"
46,6,"petite","second",84,6530,8556,999095,6614,1007651,4,617,498,99591,621,100089,"Normal"
46,7,"petite","second",37,6574,3654,996365,6611,1000019,2,606,165,100064,608,100229,"Normal"
46,8,"petite","second",14,6611,1454,1007195,6625,1008649,2,598,210,99842,600,100052,"Normal"
48,1,"petite","second",3759,4179,369357,639486,7938,1008843,316,410,32965,67194,726,100159,"Normal"
48,2,"petite","second",2458,5129,246160,782578,7587,1028738,186,506,19290,80721,692,100011,"Normal"
48,3,"petite","second",1381,5798,135003,891566,7179,1026569,86,572,9136,90895,658,100031,"Normal"
48,4,"petite","second",627,6199,62081,942939,6826,1005020,42,586,3825,96227,628,100052,"Normal"
48,5,"petite","second",254,6545,25051,995218,6799,1020269,11,587,1187,98855,598,100042,"Normal"
48,6,"petite","second",72,6538,7529,996104,6610,1003633,2,629,220,100003,631,100223,"Normal"
33,1,"petite","second",3774,4173,369429,630621,7947,1000050,301,425,32964,67083,726,100047,"Normal"
33,2,"petite","second",2427,5150,238576,784215,7577,1022791,170,504,18434,81644,674,100078,"Normal"
33,3,"petite","second",1344,5854,131930,891928,7198,1023858,107,568,10898,89540,675,100438,"Normal"
33,4,"petite","second",685,6122,68641,930516,6807,999157,45,571,5214,94954,616,100168,"Normal"
33,5,"petite","second",363,6442,36082,988974,6805,1025056,18,563,1941,98149,581,100090,"Normal"
33,6,"petite","second",137,6647,12975,1016621,6784,1029596,6,591,652,99369,597,100021,"Normal"
33,7,"petite","second",47,6561,4522,1000580,6608,1005102,2,613,140,100225,615,100365,"Normal"
33,8,"petite","second",13,6618,1167,1006457,6631,1007624,1,608,134,99933,609,100067,"Normal"
33,9,"petite","second",9,6596,737,1012390,6605,1013127,1,603,69,100220,604,100289,"Normal"
9,1,"petite","second",3775,4159,370849,632000,7934,1002849,276,434,28604,71508,710,100112,"Normal"
9,2,"petite","second",2151,5242,213522,805950,7393,1019472,151,504,16463,83585,655,100048,"Normal"
9,3,"petite","second",1110,5900,108514,892758,7010,1001272,71,544,7634,92456,615,100090,"Normal"
9,4,"petite","second",491,6311,47604,956566,6802,1004170,31,607,3004,97079,638,100083,"Normal"
9,5,"petite","second",190,6630,18303,1015753,6820,1034056,16,598,1439,98808,614,100247,"Normal"
9,6,"petite","second",108,6527,10670,990188,6635,1000858,8,620,947,99134,628,100081,"Normal"
9,7,"petite","second",72,6534,7314,992890,6606,1000204,6,610,724,99384,616,100108,"Normal"
9,8,"petite","second",50,6569,4497,1001261,6619,1005758,4,611,332,99794,615,100126,"Normal"
9,9,"petite","second",13,6586,1720,1006346,6599,1008066,1,602,149,99976,603,100125,"Normal"
9,10,"petite","second",9,6607,791,1006687,6616,1007478,1,609,102,99984,610,100086,"Normal"
34,1,"petite","second",3759,4200,368770,641633,7959,1010403,262,450,28038,72194,712,100232,"Normal"
34,2,"petite","second",2019,5379,199556,813026,7398,1012582,150,495,15418,84722,645,100140,"Normal"
34,3,"petite","second",1027,5963,100736,912583,6990,1013319,77,561,8380,91706,638,100086,"Normal"
34,4,"petite","second",566,6238,57522,945602,6804,1003124,32,578,3968,96273,610,100241,"Normal"
34,5,"petite","second",251,6540,24617,998119,6791,1022736,20,594,1976,98313,614,100289,"Normal"
34,6,"petite","second",124,6482,11499,991789,6606,1003288,9,602,789,99278,611,100067,"Normal"
34,7,"petite","second",68,6555,7067,999032,6623,1006099,3,607,494,99611,610,100105,"Normal"
34,8,"petite","second",34,6580,3353,999796,6614,1003149,4,607,469,99716,611,100185,"Normal"
7,1,"petite","second",3756,4170,370953,634665,7926,1005618,237,434,25969,74106,671,100075,"Normal"
7,2,"petite","second",1915,5475,188750,837061,7390,1025811,120,523,12475,87655,643,100130,"Normal"
7,3,"petite","second",825,6187,79154,938054,7012,1017208,59,572,5771,94481,631,100252,"Normal"
7,4,"petite","second",403,6387,39932,972174,6790,1012106,24,584,2602,97461,608,100063,"Normal"
7,5,"petite","second",181,6445,17557,984865,6626,1002422,14,614,1551,98581,628,100132,"Normal"
7,6,"petite","second",107,6528,9225,987961,6635,997186,7,614,593,99467,621,100060,"Normal"
7,7,"petite","second",43,6571,3747,1000965,6614,1004712,4,603,389,99658,607,100047,"Normal"
7,8,"petite","second",20,6587,1970,1001677,6607,1003647,1,610,70,100198,611,100268,"Normal"
6,1,"petite","second",3779,4187,366249,634671,7966,1000920,283,433,28983,71213,716,100196,"Normal"
6,2,"petite","second",2103,5294,207257,806984,7397,1014241,137,529,13817,86298,666,100115,"Normal"
6,3,"petite","second",957,6042,94282,923681,6999,1017963,68,572,7327,92723,640,100050,"Normal"
6,4,"petite","second",502,6292,48127,957444,6794,1005571,40,594,3859,96176,634,100035,"Normal"
6,5,"petite","second",234,6567,23764,996524,6801,1020288,9,593,1149,98863,602,100012,"Normal"
6,6,"petite","second",77,6523,7922,995620,6600,1003542,9,597,1013,98990,606,100003,"Normal"
6,7,"petite","second",69,6520,7072,997734,6589,1004806,7,594,833,99417,601,100250,"Normal"
6,8,"petite","second",49,6574,4652,994973,6623,999625,2,604,194,99899,606,100093,"Normal"
6,9,"petite","second",22,6621,2309,997266,6643,999575,4,610,331,99679,614,100010,"Normal"
6,10,"petite","second",24,6589,2243,1000927,6613,1003170,2,599,205,99872,601,100077,"Normal"
6,11,"petite","second",15,6582,1302,1011554,6597,1012856,1,604,72,100070,605,100142,"Normal"
1,1,"petite","second",3775,4194,366608,639832,7969,1006440,264,429,27034,72995,693,100029,"Normal"
1,2,"petite","second",1942,5430,192717,827702,7372,1020419,132,523,13102,86939,655,100041,"Normal"
1,3,"petite","second",883,6133,84748,928685,7016,1013433,71,566,7292,92748,637,100040,"Normal"
1,4,"petite","second",482,6318,48968,963106,6800,1012074,34,581,3885,96372,615,100257,"Normal"
1,5,"petite","second",227,6590,22327,1000519,6817,1022846,15,623,1350,98806,638,100156,"Normal"
1,6,"petite","second",89,6553,8776,997358,6642,1006134,10,620,864,99216,630,100080,"Normal"
1,7,"petite","second",52,6567,4959,998163,6619,1003122,3,627,261,99744,630,100005,"Normal"
1,8,"petite","second",15,6593,1210,998881,6608,1000091,2,617,148,99886,619,100034,"Normal"
1,9,"petite","second",8,6609,656,1006245,6617,1006901,2,612,201,99893,614,100094,"Normal"
1,10,"petite","second",13,6582,1426,1007577,6595,1009003,1,617,145,99987,618,100132,"Normal"
1,11,"petite","second",11,6600,1285,1002671,6611,1003956,2,603,201,99815,605,100016,"Normal"
1,12,"petite","second",14,6603,1293,1003370,6617,1004663,2,622,187,99825,624,100012,"Normal"
8,1,"petite","second",3787,4153,369886,627604,7940,997490,274,444,28093,72016,718,100109,"Normal"
8,2,"petite","second",2053,5355,203838,819274,7408,1023112,148,505,15650,84360,653,100010,"Normal"
8,3,"petite","second",1079,5920,105711,905529,6999,1011240,93,545,9691,90403,638,100094,"Normal"
8,4,"petite","second",658,6142,65648,931083,6800,996731,43,597,4629,95408,640,100037,"Normal"
8,5,"petite","second",324,6466,32342,980365,6790,1012707,18,591,1996,98226,609,100222,"Normal"
8,6,"petite","second",123,6511,12232,987750,6634,999982,11,614,1233,98818,625,100051,"Normal"
8,7,"petite","second",80,6559,8792,1001451,6639,1010243,5,603,660,99415,608,100075,"Normal"
8,8,"petite","second",46,6563,4563,1006746,6609,1011309,3,600,242,99766,603,100008,"Normal"
8,9,"petite","second",11,6600,948,1009512,6611,1010460,1,614,75,100041,615,100116,"Normal"
35,1,"petite","second",3791,4163,367558,626794,7954,994352,301,422,32574,67609,723,100183,"Normal"
35,2,"petite","second",2451,5141,242292,785606,7592,1027898,191,491,18722,81301,682,100023,"Normal"
35,3,"petite","second",1309,5870,127353,896189,7179,1023542,76,558,8187,91813,634,100000,"Normal"
35,4,"petite","second",540,6243,51743,958463,6783,1010206,37,584,3532,96515,621,100047,"Normal"
35,5,"petite","second",240,6564,24561,997365,6804,1021926,15,589,1779,98342,604,100121,"Normal"
35,6,"petite","second",98,6527,9503,986153,6625,995656,4,617,386,99618,621,100004,"Normal"
35,7,"petite","second",21,6569,1852,1005281,6590,1007133,3,605,297,99710,608,100007,"Normal"
35,8,"petite","second",20,6583,2339,1005546,6603,1007885,1,596,71,100234,597,100305,"Normal"
32,1,"petite","second",3785,4142,372586,629443,7927,1002029,282,414,31800,68420,696,100220,"Normal"
32,2,"petite","second",2289,5109,225754,781847,7398,1007601,156,503,15782,84319,659,100101,"Normal"
32,3,"petite","second",1123,5876,110749,897113,6999,1007862,86,567,9018,91086,653,100104,"Normal"
32,4,"petite","second",597,6195,57502,939494,6792,996996,49,593,4683,95380,642,100063,"Normal"
32,5,"petite","second",298,6521,29183,993672,6819,1022855,16,609,1980,98125,625,100105,"Normal"
32,6,"petite","second",124,6496,12382,988156,6620,1000538,6,612,716,99368,618,100084,"Normal"
32,7,"petite","second",38,6584,3744,997138,6622,1000882,4,600,464,99627,604,100091,"Normal"
32,8,"petite","second",37,6590,3865,1006648,6627,1010513,1,616,149,99945,617,100094,"Normal"
32,9,"petite","second",10,6605,963,1008608,6615,1009571,1,625,197,99850,626,100047,"Normal"
32,10,"petite","second",11,6608,1166,1006392,6619,1007558,1,600,57,99966,601,100023,"Normal"
50,1,"petite","second",3824,4131,372769,624500,7955,997269,288,412,30994,69151,700,100145,"Normal"
50,2,"petite","second",2203,5178,218082,792795,7381,1010877,170,492,19222,80788,662,100010,"Normal"
50,3,"petite","second",1356,5838,132755,889528,7194,1022283,98,536,10217,89845,634,100062,"Normal"
50,4,"petite","second",680,6112,67683,929305,6792,996988,43,578,4450,95623,621,100073,"Normal"
50,5,"petite","second",315,6494,31075,991575,6809,1022650,22,588,2589,97434,610,100023,"Normal"
50,6,"petite","second",173,6602,17197,1005519,6775,1022716,10,614,1085,99135,624,100220,"Normal"
50,7,"petite","second",51,6562,4830,1002543,6613,1007373,2,603,234,99820,605,100054,"Normal"
43,1,"petite","second",3791,4154,372826,627408,7945,1000234,303,418,31347,68718,721,100065,"Normal"
43,2,"petite","second",2298,5099,227392,770554,7397,997946,171,507,18507,81705,678,100212,"Normal"
43,3,"petite","second",1296,5896,127738,904221,7192,1031959,75,545,8069,91938,620,100007,"Normal"
43,4,"petite","second",537,6280,53658,955824,6817,1009482,34,582,4093,96063,616,100156,"Normal"
43,5,"petite","second",261,6522,27289,999825,6783,1027114,18,581,2351,97856,599,100207,"Normal"
43,6,"petite","second",139,6465,14670,982742,6604,997412,11,581,1385,98696,592,100081,"Normal"
43,7,"petite","second",77,6525,7884,990335,6602,998219,6,621,699,99428,627,100127,"Normal"
43,8,"petite","second",54,6575,5043,997573,6629,1002616,3,630,238,99829,633,100067,"Normal"
43,9,"petite","second",19,6585,1715,1009288,6604,1011003,1,621,93,99961,622,100054,"Normal"
43,10,"petite","second",6,6605,626,1005801,6611,1006427,1,606,169,99852,607,100021,"Normal"
43,11,"petite","second",11,6588,1184,1007366,6599,1008550,1,604,88,99929,605,100017,"Normal"
43,12,"petite","second",6,6623,595,1005376,6629,1005971,1,603,117,99884,604,100001,"Normal"
43,13,"petite","second",10,6589,1102,1011914,6599,1013016,1,602,75,100230,603,100305,"Normal"
43,14,"petite","second",4,6626,330,1011164,6630,1011494,1,602,102,99949,603,100051,"Normal"
43,15,"petite","second",11,6613,1073,996018,6624,997091,2,618,145,99910,620,100055,"Normal"
43,16,"petite","second",7,6605,715,1006329,6612,1007044,1,616,88,99980,617,100068,"Normal"
43,17,"petite","second",11,6605,1029,999774,6616,1000803,3,627,299,99723,630,100022,"Normal"
43,18,"petite","second",15,6589,1571,999986,6604,1001557,1,617,51,99992,618,100043,"Normal"
44,1,"petite","second",3752,4226,367156,645986,7978,1013142,300,430,31514,68526,730,100040,"Normal"
44,2,"petite","second",2189,5168,216129,786143,7357,1002272,156,529,16337,83683,685,100020,"Normal"
44,3,"petite","second",1114,5851,110307,899002,6965,1009309,74,552,7179,93009,626,100188,"Normal"
44,4,"petite","second",476,6333,46231,966986,6809,1013217,35,599,3474,96613,634,100087,"Normal"
44,5,"petite","second",241,6544,23624,998434,6785,1022058,21,611,2062,98005,632,100067,"Normal"
44,6,"petite","second",131,6474,12623,987923,6605,1000546,11,600,1052,98967,611,100019,"Normal"
44,7,"petite","second",66,6545,6286,1002775,6611,1009061,2,599,246,99775,601,100021,"Normal"
10,1,"petite","second",3712,4256,363405,643359,7968,1006764,257,440,26672,73384,697,100056,"Normal"
10,2,"petite","second",1956,5434,190974,827592,7390,1018566,155,515,16525,83703,670,100228,"Normal"
10,3,"petite","second",1115,5860,111893,895531,6975,1007424,69,560,6982,93133,629,100115,"Normal"
10,4,"petite","second",452,6321,44172,961701,6773,1005873,35,593,3305,96786,628,100091,"Normal"
10,5,"petite","second",247,6545,23522,994389,6792,1017911,28,598,2808,97362,626,100170,"Normal"
10,6,"petite","second",204,6618,21122,1013607,6822,1034729,13,590,1405,98674,603,100079,"Normal"
10,7,"petite","second",100,6512,10659,986512,6612,997171,7,596,650,99439,603,100089,"Normal"
10,8,"petite","second",35,6574,3683,1003768,6609,1007451,3,614,438,99603,617,100041,"Normal"
10,9,"petite","second",25,6584,2370,1008712,6609,1011082,3,600,232,99819,603,100051,"Normal"
17,1,"petite","second",3752,4213,368409,637736,7965,1006145,289,449,28797,71364,738,100161,"Normal"
17,2,"petite","second",2102,5287,208357,807696,7389,1016053,144,521,15569,84489,665,100058,"Normal"
17,3,"petite","second",1112,5876,110869,888996,6988,999865,77,570,8315,91723,647,100038,"Normal"
17,4,"petite","second",523,6282,51650,950842,6805,1002492,36,590,3920,96245,626,100165,"Normal"
17,5,"petite","second",277,6538,28057,988901,6815,1016958,20,610,1957,98198,630,100155,"Normal"
17,6,"petite","second",124,6468,12038,988058,6592,1000096,9,596,739,99416,605,100155,"Normal"
17,7,"petite","second",56,6551,6081,995432,6607,1001513,3,619,278,99833,622,100111,"Normal"
17,8,"petite","second",19,6591,1838,1006636,6610,1008474,1,618,93,100107,619,100200,"Normal"
28,1,"petite","second",3760,4206,368059,634123,7966,1002182,274,446,28479,71564,720,100043,"Normal"
28,2,"petite","second",2070,5328,203894,807603,7398,1011497,164,516,17518,82699,680,100217,"Normal"
28,3,"petite","second",1238,5783,121439,872758,7021,994197,84,554,9108,90895,638,100003,"Normal"
28,4,"petite","second",642,6155,64386,932137,6797,996523,39,583,3867,96302,622,100169,"Normal"
28,5,"petite","second",258,6551,25095,996577,6809,1021672,16,606,1573,98449,622,100022,"Normal"
28,6,"petite","second",96,6517,9854,992122,6613,1001976,6,614,715,99366,620,100081,"Normal"
21,1,"petite","second",3774,4191,367355,635425,7965,1002780,293,428,30808,69321,721,100129,"Normal"
21,2,"petite","second",2272,5086,227752,771153,7358,998905,161,494,17554,82487,655,100041,"Normal"
21,3,"petite","second",1243,5940,123413,909244,7183,1032657,93,551,9630,90562,644,100192,"Normal"
21,4,"petite","second",660,6152,65718,931748,6812,997466,42,594,4088,95940,636,100028,"Normal"
21,5,"petite","second",285,6522,28018,987441,6807,1015459,11,603,1193,98898,614,100091,"Normal"
21,6,"petite","second",91,6511,9352,991846,6602,1001198,5,605,579,99424,610,100003,"Normal"
21,7,"petite","second",42,6568,3665,1001187,6610,1004852,3,604,270,99769,607,100039,"Normal"
21,8,"petite","second",17,6584,1526,1004698,6601,1006224,1,614,71,99981,615,100052,"Normal"
26,1,"petite","second",3700,4242,360171,653561,7942,1013732,260,448,28166,71877,708,100043,"Normal"
26,2,"petite","second",2046,5333,204705,806717,7379,1011422,165,519,17948,82061,684,100009,"Normal"
26,3,"petite","second",1278,5915,127799,897641,7193,1025440,84,563,8945,91146,647,100091,"Normal"
26,4,"petite","second",598,6210,58859,940356,6808,999215,36,589,3834,96265,625,100099,"Normal"
26,5,"petite","second",274,6530,29021,995119,6804,1024140,24,605,2681,97499,629,100180,"Normal"
26,6,"petite","second",169,6436,16503,985166,6605,1001669,11,590,1218,98837,601,100055,"Normal"
26,7,"petite","second",90,6506,9035,993662,6596,1002697,8,597,815,99202,605,100017,"Normal"
26,8,"petite","second",51,6567,5081,994573,6618,999654,2,626,218,99851,628,100069,"Normal"
19,1,"petite","second",3764,4213,369602,648410,7977,1018012,256,418,27722,72319,674,100041,"Normal"
19,2,"petite","second",2026,5346,203934,815317,7372,1019251,147,518,15761,84251,665,100012,"Normal"
19,3,"petite","second",1103,5904,108567,906548,7007,1015115,63,547,5871,94181,610,100052,"Normal"
19,4,"petite","second",407,6395,40375,963658,6802,1004033,21,607,2276,97734,628,100010,"Normal"
19,5,"petite","second",147,6469,14624,987145,6616,1001769,15,613,1289,98722,628,100011,"Normal"
19,6,"petite","second",90,6516,8880,987193,6606,996073,12,608,1414,98831,620,100245,"Normal"
19,7,"petite","second",103,6542,10419,999425,6645,1009844,10,618,1044,99195,628,100239,"Normal"
19,8,"petite","second",71,6526,7057,1001114,6597,1008171,8,605,697,99450,613,100147,"Normal"
19,9,"petite","second",37,6576,4155,997998,6613,1002153,4,608,622,99532,612,100154,"Normal"
19,10,"petite","second",44,6572,4339,996026,6616,1000365,4,625,354,99900,629,100254,"Normal"
45,1,"petite","second",3756,4196,365082,639992,7952,1005074,271,439,28708,71519,710,100227,"Normal"
45,2,"petite","second",2099,5296,208223,809837,7395,1018060,141,510,15497,84542,651,100039,"Normal"
45,3,"petite","second",1051,5933,102957,907686,6984,1010643,73,586,7201,92826,659,100027,"Normal"
45,4,"petite","second",504,6286,51340,950640,6790,1001980,39,598,4287,95847,637,100134,"Normal"
45,5,"petite","second",303,6514,30044,995637,6817,1025681,21,590,2112,97964,611,100076,"Normal"
45,6,"petite","second",123,6474,12704,978175,6597,990879,9,612,1363,98755,621,100118,"Normal"
45,7,"petite","second",86,6525,9013,994701,6611,1003714,7,627,805,99282,634,100087,"Normal"
42,1,"petite","second",3777,4187,369948,641870,7964,1011818,294,424,30173,69956,718,100129,"Normal"
42,2,"petite","second",2227,5143,225027,788914,7370,1013941,172,493,18426,81633,665,100059,"Normal"
42,3,"petite","second",1310,5880,130281,891881,7190,1022162,91,552,9691,90365,643,100056,"Normal"
42,4,"petite","second",651,6155,65020,938146,6806,1003166,42,588,3972,96128,630,100100,"Normal"
42,5,"petite","second",270,6515,26274,991858,6785,1018132,14,598,1499,98686,612,100185,"Normal"
42,6,"petite","second",101,6508,9546,998267,6609,1007813,2,603,171,99910,605,100081,"Normal"
42,7,"petite","second",10,6601,878,1005051,6611,1005929,1,611,146,99864,612,100010,"Normal"
42,8,"petite","second",9,6590,726,1004846,6599,1005572,1,605,84,100051,606,100135,"Normal"
27,1,"petite","second",3767,4146,368161,631234,7913,999395,301,427,30977,69075,728,100052,"Normal"
27,2,"petite","second",2191,5204,216009,794513,7395,1010522,138,529,14368,85684,667,100052,"Normal"
27,3,"petite","second",1012,5989,98815,916510,7001,1015325,78,546,8110,91915,624,100025,"Normal"
27,4,"petite","second",531,6260,53545,955898,6791,1009443,26,569,3046,97056,595,100102,"Normal"
27,5,"petite","second",240,6563,23131,990404,6803,1013535,25,584,2620,97598,609,100218,"Normal"
27,6,"petite","second",169,6468,16576,981929,6637,998505,14,605,1560,98632,619,100192,"Normal"
27,7,"petite","second",108,6527,11118,998874,6635,1009992,4,609,474,99664,613,100138,"Normal"
18,1,"petite","second",3725,4238,361230,639412,7963,1000642,281,447,29180,70912,728,100092,"Normal"
18,2,"petite","second",2143,5243,211856,804474,7386,1016330,164,498,17818,82230,662,100048,"Normal"
18,3,"petite","second",1248,5940,123068,897866,7188,1020934,76,562,8243,91817,638,100060,"Normal"
18,4,"petite","second",523,6272,51017,957736,6795,1008753,36,589,4238,95877,625,100115,"Normal"
18,5,"petite","second",272,6568,26665,997840,6840,1024505,15,616,1852,98453,631,100305,"Normal"
18,6,"petite","second",115,6504,11726,989736,6619,1001462,4,601,402,99735,605,100137,"Normal"
18,7,"petite","second",28,6588,2833,1003863,6616,1006696,4,599,412,99687,603,100099,"Normal"
18,8,"petite","second",20,6592,1579,1005486,6612,1007065,1,627,35,100050,628,100085,"Normal"
20,1,"petite","second",3760,4178,368397,635047,7938,1003444,297,432,30001,70056,729,100057,"Normal"
20,2,"petite","second",2175,5215,214499,793412,7390,1007911,170,509,18016,82004,679,100020,"Normal"
20,3,"petite","second",1275,5920,126153,901200,7195,1027353,77,564,8058,92032,641,100090,"Normal"
20,4,"petite","second",515,6291,50932,961607,6806,1012539,40,580,4547,95453,620,100000,"Normal"
20,5,"petite","second",292,6502,28937,987895,6794,1016832,17,607,2063,98019,624,100082,"Normal"
20,6,"petite","second",141,6463,13886,982368,6604,996254,10,597,908,99097,607,100005,"Normal"
20,7,"petite","second",68,6556,7171,995044,6624,1002215,8,604,1013,99120,612,100133,"Normal"
20,8,"petite","second",66,6544,6522,994880,6610,1001402,3,612,282,99850,615,100132,"Normal"
20,9,"petite","second",15,6600,1477,1001934,6615,1003411,2,608,210,99942,610,100152,"Normal"
16,1,"petite","second",3757,4187,368584,636339,7944,1004923,272,428,29681,70476,700,100157,"Normal"
16,2,"petite","second",2144,5244,212711,792428,7388,1005139,159,489,17258,82946,648,100204,"Normal"
16,3,"petite","second",1233,5756,121088,878388,6989,999476,76,563,7821,92236,639,100057,"Normal"
16,4,"petite","second",497,6284,47944,960064,6781,1008008,40,610,3897,96270,650,100167,"Normal"
16,5,"petite","second",271,6551,25102,997436,6822,1022538,19,580,2130,97959,599,100089,"Normal"
16,6,"petite","second",140,6473,13315,983741,6613,997056,10,607,1153,98989,617,100142,"Normal"
16,7,"petite","second",80,6526,8098,997437,6606,1005535,6,621,622,99460,627,100082,"Normal"
16,8,"petite","second",44,6568,4318,999419,6612,1003737,2,605,274,99914,607,100188,"Normal"
16,9,"petite","second",18,6580,1695,1008112,6598,1009807,2,615,170,100244,617,100414,"Normal"
29,1,"petite","second",3739,4200,364137,637445,7939,1001582,270,422,29993,70021,692,100014,"Normal"
29,2,"petite","second",2192,5199,216048,786991,7391,1003039,157,521,15674,84384,678,100058,"Normal"
29,3,"petite","second",1092,5913,108971,889025,7005,997996,71,585,7467,92734,656,100201,"Normal"
29,4,"petite","second",502,6313,49143,964038,6815,1013181,44,578,4365,95712,622,100077,"Normal"
29,5,"petite","second",314,6501,30788,991163,6815,1021951,20,624,2104,98015,644,100119,"Normal"
