"sim_number","number_divisions","minutes","experiment","experiment_name"
1,1,137.011,"slow_first_div","Slow First Division"
1,3,87.1864,"slow_first_div","Slow First Division"
1,1,111.0225,"slow_first_div","Slow First Division"
1,2,92.0168,"slow_first_div","Slow First Division"
1,1,111.9734,"slow_first_div","Slow First Division"
1,2,95.1238,"slow_first_div","Slow First Division"
1,1,123.0946,"slow_first_div","Slow First Division"
1,3,89.5701,"slow_first_div","Slow First Division"
1,1,117.1764,"slow_first_div","Slow First Division"
1,3,88.8355,"slow_first_div","Slow First Division"
1,1,112.9543,"slow_first_div","Slow First Division"
1,2,70.658,"slow_first_div","Slow First Division"
1,1,115.1385,"slow_first_div","Slow First Division"
1,4,91.5464,"slow_first_div","Slow First Division"
1,1,117.6902,"slow_first_div","Slow First Division"
1,2,103.2515,"slow_first_div","Slow First Division"
1,1,110.7674,"slow_first_div","Slow First Division"
1,3,94.8209,"slow_first_div","Slow First Division"
1,1,111.6112,"slow_first_div","Slow First Division"
1,2,78.2099,"slow_first_div","Slow First Division"
1,1,111.2139,"slow_first_div","Slow First Division"
1,3,93.999,"slow_first_div","Slow First Division"
1,1,134.6579,"slow_first_div","Slow First Division"
1,5,85.4845,"slow_first_div","Slow First Division"
1,1,131.8568,"slow_first_div","Slow First Division"
1,3,93.5527,"slow_first_div","Slow First Division"
1,1,120.7421,"slow_first_div","Slow First Division"
1,6,84.4706,"slow_first_div","Slow First Division"
1,1,115.9544,"slow_first_div","Slow First Division"
1,2,74.5465,"slow_first_div","Slow First Division"
1,1,112.9035,"slow_first_div","Slow First Division"
1,5,94.1157,"slow_first_div","Slow First Division"
1,1,115.7394,"slow_first_div","Slow First Division"
1,2,92.6936,"slow_first_div","Slow First Division"
1,1,119.4363,"slow_first_div","Slow First Division"
1,2,98.0211,"slow_first_div","Slow First Division"
1,1,115.2024,"slow_first_div","Slow First Division"
1,2,83.746,"slow_first_div","Slow First Division"
1,1,109.1389,"slow_first_div","Slow First Division"
1,3,85.1188,"slow_first_div","Slow First Division"
1,1,111.9537,"slow_first_div","Slow First Division"
1,2,81.9943,"slow_first_div","Slow First Division"
1,1,101.1608,"slow_first_div","Slow First Division"
1,3,87.9621,"slow_first_div","Slow First Division"
1,1,119.9598,"slow_first_div","Slow First Division"
1,2,90.6167,"slow_first_div","Slow First Division"
1,1,136.4678,"slow_first_div","Slow First Division"
1,4,79.0437,"slow_first_div","Slow First Division"
1,1,119.3821,"slow_first_div","Slow First Division"
1,3,94.2512,"slow_first_div","Slow First Division"
1,1,113.5049,"slow_first_div","Slow First Division"
1,2,97.3382,"slow_first_div","Slow First Division"
1,1,113.6244,"slow_first_div","Slow First Division"
1,4,84.6119,"slow_first_div","Slow First Division"
1,1,114.2418,"slow_first_div","Slow First Division"
1,2,91.8029,"slow_first_div","Slow First Division"
1,1,119.4863,"slow_first_div","Slow First Division"
1,5,85.4313,"slow_first_div","Slow First Division"
1,1,120.5477,"slow_first_div","Slow First Division"
1,2,89.4545,"slow_first_div","Slow First Division"
1,1,111.9158,"slow_first_div","Slow First Division"
1,2,91.129,"slow_first_div","Slow First Division"
1,1,105.7938,"slow_first_div","Slow First Division"
1,3,106.0543,"slow_first_div","Slow First Division"
1,1,99.09,"slow_first_div","Slow First Division"
1,4,95.0508,"slow_first_div","Slow First Division"
1,1,122.5577,"slow_first_div","Slow First Division"
1,8,82.2636,"slow_first_div","Slow First Division"
1,1,111.1438,"slow_first_div","Slow First Division"
1,4,88.2869,"slow_first_div","Slow First Division"
1,1,122.7915,"slow_first_div","Slow First Division"
1,3,86.17,"slow_first_div","Slow First Division"
1,1,130.9056,"slow_first_div","Slow First Division"
1,6,86.5524,"slow_first_div","Slow First Division"
1,1,148.329,"slow_first_div","Slow First Division"
1,2,95.0194,"slow_first_div","Slow First Division"
1,1,104.5103,"slow_first_div","Slow First Division"
1,2,85.7798,"slow_first_div","Slow First Division"
1,1,116.93,"slow_first_div","Slow First Division"
1,2,89.9659,"slow_first_div","Slow First Division"
1,1,134.4391,"slow_first_div","Slow First Division"
1,2,86.7969,"slow_first_div","Slow First Division"
1,1,110.9949,"slow_first_div","Slow First Division"
1,3,90.3404,"slow_first_div","Slow First Division"
1,1,122.9486,"slow_first_div","Slow First Division"
1,10,88.3378,"slow_first_div","Slow First Division"
1,1,107.0185,"slow_first_div","Slow First Division"
1,2,91.5659,"slow_first_div","Slow First Division"
1,1,108.1492,"slow_first_div","Slow First Division"
1,2,94.2136,"slow_first_div","Slow First Division"
1,1,125.6722,"slow_first_div","Slow First Division"
1,3,88.5526,"slow_first_div","Slow First Division"
1,1,110.9157,"slow_first_div","Slow First Division"
1,3,86.8383,"slow_first_div","Slow First Division"
1,1,127.032,"slow_first_div","Slow First Division"
1,2,76.3939,"slow_first_div","Slow First Division"
1,1,106.7472,"slow_first_div","Slow First Division"
1,2,79.6636,"slow_first_div","Slow First Division"
1,1,125.7925,"slow_first_div","Slow First Division"
1,4,77.4846,"slow_first_div","Slow First Division"
1,1,109.0508,"slow_first_div","Slow First Division"
1,3,84.9039,"slow_first_div","Slow First Division"
1,1,127.1072,"slow_first_div","Slow First Division"
1,3,84.0564,"slow_first_div","Slow First Division"
1,1,136.6562,"slow_first_div","Slow First Division"
1,2,82.5679,"slow_first_div","Slow First Division"
1,1,134.6584,"slow_first_div","Slow First Division"
1,2,93.7233,"slow_first_div","Slow First Division"
1,1,127.371,"slow_first_div","Slow First Division"
1,2,92.4635,"slow_first_div","Slow First Division"
1,1,107.5188,"slow_first_div","Slow First Division"
1,2,95.1879,"slow_first_div","Slow First Division"
1,1,130.6924,"slow_first_div","Slow First Division"
1,4,83.183,"slow_first_div","Slow First Division"
1,1,139.569,"slow_first_div","Slow First Division"
1,2,94.8382,"slow_first_div","Slow First Division"
1,1,139.1731,"slow_first_div","Slow First Division"
1,2,90.9927,"slow_first_div","Slow First Division"
1,1,109.8878,"slow_first_div","Slow First Division"
1,8,103.045,"slow_first_div","Slow First Division"
1,1,129.2707,"slow_first_div","Slow First Division"
1,3,96.4623,"slow_first_div","Slow First Division"
1,1,107.1422,"slow_first_div","Slow First Division"
1,2,100.2871,"slow_first_div","Slow First Division"
1,1,116.3879,"slow_first_div","Slow First Division"
1,2,83.505,"slow_first_div","Slow First Division"
1,1,108.9154,"slow_first_div","Slow First Division"
1,3,85.7176,"slow_first_div","Slow First Division"
1,1,118.9944,"slow_first_div","Slow First Division"
1,2,95.9294,"slow_first_div","Slow First Division"
1,1,125.2392,"slow_first_div","Slow First Division"
1,3,90.6055,"slow_first_div","Slow First Division"
1,1,121.7203,"slow_first_div","Slow First Division"
1,7,95.1827,"slow_first_div","Slow First Division"
1,1,129.8768,"slow_first_div","Slow First Division"
1,5,89.1363,"slow_first_div","Slow First Division"
1,1,129.423,"slow_first_div","Slow First Division"
1,4,85.9073,"slow_first_div","Slow First Division"
1,1,116.1521,"slow_first_div","Slow First Division"
1,6,84.775,"slow_first_div","Slow First Division"
1,1,134.056,"slow_first_div","Slow First Division"
1,3,85.5381,"slow_first_div","Slow First Division"
1,1,125.9282,"slow_first_div","Slow First Division"
1,5,97.8894,"slow_first_div","Slow First Division"
1,1,111.9802,"slow_first_div","Slow First Division"
1,2,85.3795,"slow_first_div","Slow First Division"
1,1,106.7164,"slow_first_div","Slow First Division"
1,6,79.6494,"slow_first_div","Slow First Division"
1,1,123.445,"slow_first_div","Slow First Division"
1,2,97.6419,"slow_first_div","Slow First Division"
1,1,118.8141,"slow_first_div","Slow First Division"
1,2,94.2297,"slow_first_div","Slow First Division"
1,1,141.5781,"slow_first_div","Slow First Division"
1,4,81.0328,"slow_first_div","Slow First Division"
1,1,126.0858,"slow_first_div","Slow First Division"
1,2,105.5839,"slow_first_div","Slow First Division"
1,1,130.9425,"slow_first_div","Slow First Division"
1,5,96.2886,"slow_first_div","Slow First Division"
1,1,118.048,"slow_first_div","Slow First Division"
1,2,86.424,"slow_first_div","Slow First Division"
1,1,123.1816,"slow_first_div","Slow First Division"
1,2,88.5195,"slow_first_div","Slow First Division"
1,1,126.7957,"slow_first_div","Slow First Division"
1,5,90.9128,"slow_first_div","Slow First Division"
1,1,128.9612,"slow_first_div","Slow First Division"
1,3,99.5216,"slow_first_div","Slow First Division"
1,1,128.5021,"slow_first_div","Slow First Division"
1,2,98.8225,"slow_first_div","Slow First Division"
1,1,117.0496,"slow_first_div","Slow First Division"
1,2,96.2224,"slow_first_div","Slow First Division"
1,1,109.1958,"slow_first_div","Slow First Division"
1,3,106.9795,"slow_first_div","Slow First Division"
1,1,114.4314,"slow_first_div","Slow First Division"
1,3,97.3327,"slow_first_div","Slow First Division"
1,1,118.0765,"slow_first_div","Slow First Division"
1,2,95.1843,"slow_first_div","Slow First Division"
1,1,110.5936,"slow_first_div","Slow First Division"
1,11,98.3061,"slow_first_div","Slow First Division"
1,1,134.924,"slow_first_div","Slow First Division"
1,4,82.7205,"slow_first_div","Slow First Division"
1,1,112.7414,"slow_first_div","Slow First Division"
1,3,92.1873,"slow_first_div","Slow First Division"
1,1,113.227,"slow_first_div","Slow First Division"
1,3,105.1405,"slow_first_div","Slow First Division"
1,1,106.2738,"slow_first_div","Slow First Division"
1,2,99.2585,"slow_first_div","Slow First Division"
1,1,128.5922,"slow_first_div","Slow First Division"
1,4,92.1086,"slow_first_div","Slow First Division"
1,1,122.8556,"slow_first_div","Slow First Division"
1,4,96.5298,"slow_first_div","Slow First Division"
1,1,115.7052,"slow_first_div","Slow First Division"
1,2,85.2685,"slow_first_div","Slow First Division"
1,1,134.3683,"slow_first_div","Slow First Division"
1,3,90.9281,"slow_first_div","Slow First Division"
1,1,117.4226,"slow_first_div","Slow First Division"
1,4,79.161,"slow_first_div","Slow First Division"
1,1,128.9215,"slow_first_div","Slow First Division"
1,3,94.1108,"slow_first_div","Slow First Division"
1,1,113.3327,"slow_first_div","Slow First Division"
1,2,102.383,"slow_first_div","Slow First Division"
1,1,107.4579,"slow_first_div","Slow First Division"
1,2,91.9642,"slow_first_div","Slow First Division"
1,1,117.7382,"slow_first_div","Slow First Division"
1,2,83.7411,"slow_first_div","Slow First Division"
1,1,119.3215,"slow_first_div","Slow First Division"
1,2,94.4673,"slow_first_div","Slow First Division"
1,1,135.9613,"slow_first_div","Slow First Division"
1,2,89.3742,"slow_first_div","Slow First Division"
1,1,129.5378,"slow_first_div","Slow First Division"
1,2,87.8778,"slow_first_div","Slow First Division"
1,1,112.2751,"slow_first_div","Slow First Division"
1,2,100.9862,"slow_first_div","Slow First Division"
1,1,122.0328,"slow_first_div","Slow First Division"
1,3,89.3767,"slow_first_div","Slow First Division"
1,1,117.7267,"slow_first_div","Slow First Division"
1,2,79.4669,"slow_first_div","Slow First Division"
1,1,124.1622,"slow_first_div","Slow First Division"
1,2,95.2286,"slow_first_div","Slow First Division"
1,1,108.2965,"slow_first_div","Slow First Division"
1,2,85.5572,"slow_first_div","Slow First Division"
1,1,120.7555,"slow_first_div","Slow First Division"
1,3,98.8814,"slow_first_div","Slow First Division"
1,1,126.5253,"slow_first_div","Slow First Division"
1,2,90.2187,"slow_first_div","Slow First Division"
1,1,100.2985,"slow_first_div","Slow First Division"
1,3,93.1828,"slow_first_div","Slow First Division"
1,1,117.9829,"slow_first_div","Slow First Division"
1,4,85.1641,"slow_first_div","Slow First Division"
1,1,118.1092,"slow_first_div","Slow First Division"
1,4,83.9746,"slow_first_div","Slow First Division"
1,1,128.9715,"slow_first_div","Slow First Division"
1,2,93.6051,"slow_first_div","Slow First Division"
1,1,115.7602,"slow_first_div","Slow First Division"
1,2,97.2627,"slow_first_div","Slow First Division"
1,1,124.8342,"slow_first_div","Slow First Division"
1,2,73.6047,"slow_first_div","Slow First Division"
1,1,114.7961,"slow_first_div","Slow First Division"
1,3,104.5441,"slow_first_div","Slow First Division"
1,1,122.7817,"slow_first_div","Slow First Division"
1,4,99.237,"slow_first_div","Slow First Division"
1,1,127.1004,"slow_first_div","Slow First Division"
1,2,95.4826,"slow_first_div","Slow First Division"
1,1,118.3854,"slow_first_div","Slow First Division"
1,3,85.7038,"slow_first_div","Slow First Division"
1,1,125.7657,"slow_first_div","Slow First Division"
1,6,101.7337,"slow_first_div","Slow First Division"
1,1,111.1393,"slow_first_div","Slow First Division"
1,5,85.8793,"slow_first_div","Slow First Division"
1,1,107.1758,"slow_first_div","Slow First Division"
1,2,85.3169,"slow_first_div","Slow First Division"
1,1,135.5681,"slow_first_div","Slow First Division"
1,8,82.2527,"slow_first_div","Slow First Division"
1,1,108.9486,"slow_first_div","Slow First Division"
1,7,80.9877,"slow_first_div","Slow First Division"
1,1,111.2844,"slow_first_div","Slow First Division"
1,2,89.6035,"slow_first_div","Slow First Division"
1,1,117.6153,"slow_first_div","Slow First Division"
1,2,92.5615,"slow_first_div","Slow First Division"
1,1,109.8237,"slow_first_div","Slow First Division"
1,2,86.6178,"slow_first_div","Slow First Division"
1,1,109.8189,"slow_first_div","Slow First Division"
1,2,93.2361,"slow_first_div","Slow First Division"
1,1,123.3589,"slow_first_div","Slow First Division"
1,6,79.9232,"slow_first_div","Slow First Division"
1,1,125.0982,"slow_first_div","Slow First Division"
1,3,78.5227,"slow_first_div","Slow First Division"
1,1,115.4206,"slow_first_div","Slow First Division"
1,3,90.226,"slow_first_div","Slow First Division"
1,1,115.2331,"slow_first_div","Slow First Division"
1,2,105.3168,"slow_first_div","Slow First Division"
1,1,130.3604,"slow_first_div","Slow First Division"
1,3,87.1063,"slow_first_div","Slow First Division"
1,1,130.1035,"slow_first_div","Slow First Division"
1,2,104.5355,"slow_first_div","Slow First Division"
1,1,109.4446,"slow_first_div","Slow First Division"
1,3,90.5894,"slow_first_div","Slow First Division"
1,1,136.8982,"slow_first_div","Slow First Division"
1,2,79.8672,"slow_first_div","Slow First Division"
1,1,125.673,"slow_first_div","Slow First Division"
1,5,79.2517,"slow_first_div","Slow First Division"
1,1,110.6355,"slow_first_div","Slow First Division"
1,2,94.7515,"slow_first_div","Slow First Division"
1,1,125.402,"slow_first_div","Slow First Division"
1,3,92.9358,"slow_first_div","Slow First Division"
1,1,112.8651,"slow_first_div","Slow First Division"
1,2,91.9075,"slow_first_div","Slow First Division"
1,1,119.379,"slow_first_div","Slow First Division"
1,4,77.9088,"slow_first_div","Slow First Division"
1,1,99.6468,"slow_first_div","Slow First Division"
1,3,97.5754,"slow_first_div","Slow First Division"
1,1,115.1177,"slow_first_div","Slow First Division"
1,5,96.753,"slow_first_div","Slow First Division"
1,1,116.3246,"slow_first_div","Slow First Division"
1,12,93.0784,"slow_first_div","Slow First Division"
1,1,119.7256,"slow_first_div","Slow First Division"
1,2,83.276,"slow_first_div","Slow First Division"
1,1,130.9176,"slow_first_div","Slow First Division"
1,5,93.5785,"slow_first_div","Slow First Division"
1,1,124.2131,"slow_first_div","Slow First Division"
1,2,103.9287,"slow_first_div","Slow First Division"
1,1,110.8694,"slow_first_div","Slow First Division"
1,3,93.6886,"slow_first_div","Slow First Division"
1,1,128.9263,"slow_first_div","Slow First Division"
1,2,89.6117,"slow_first_div","Slow First Division"
1,1,129.8657,"slow_first_div","Slow First Division"
1,4,82.9178,"slow_first_div","Slow First Division"
1,1,133.2361,"slow_first_div","Slow First Division"
1,3,85.4576,"slow_first_div","Slow First Division"
1,1,112.1005,"slow_first_div","Slow First Division"
1,4,82.7712,"slow_first_div","Slow First Division"
1,1,130.8687,"slow_first_div","Slow First Division"
1,2,87.3304,"slow_first_div","Slow First Division"
1,1,112.2454,"slow_first_div","Slow First Division"
1,3,87.4514,"slow_first_div","Slow First Division"
1,1,117.3657,"slow_first_div","Slow First Division"
