"sim_number","generation","diameter","experiment","experiment_name"
7,16,11,"slow_first_div","Slow First Division"
7,17,12,"slow_first_div","Slow First Division"
7,18,11,"slow_first_div","Slow First Division"
7,19,11,"slow_first_div","Slow First Division"
7,20,11,"slow_first_div","Slow First Division"
7,21,11,"slow_first_div","Slow First Division"
7,22,12,"slow_first_div","Slow First Division"
7,23,11,"slow_first_div","Slow First Division"
7,24,11,"slow_first_div","Slow First Division"
7,25,11,"slow_first_div","Slow First Division"
7,26,12,"slow_first_div","Slow First Division"
7,27,11,"slow_first_div","Slow First Division"
7,28,11,"slow_first_div","Slow First Division"
7,29,11,"slow_first_div","Slow First Division"
7,30,11,"slow_first_div","Slow First Division"
7,31,12,"slow_first_div","Slow First Division"
7,32,11,"slow_first_div","Slow First Division"
7,33,12,"slow_first_div","Slow First Division"
7,34,11,"slow_first_div","Slow First Division"
7,35,11,"slow_first_div","Slow First Division"
7,36,11,"slow_first_div","Slow First Division"
7,37,11,"slow_first_div","Slow First Division"
7,38,11,"slow_first_div","Slow First Division"
7,39,11,"slow_first_div","Slow First Division"
7,40,11,"slow_first_div","Slow First Division"
7,41,11,"slow_first_div","Slow First Division"
7,42,11,"slow_first_div","Slow First Division"
7,43,11,"slow_first_div","Slow First Division"
7,44,11,"slow_first_div","Slow First Division"
7,45,11,"slow_first_div","Slow First Division"
7,46,11,"slow_first_div","Slow First Division"
7,47,11,"slow_first_div","Slow First Division"
7,48,11,"slow_first_div","Slow First Division"
7,49,11,"slow_first_div","Slow First Division"
7,50,11,"slow_first_div","Slow First Division"
7,51,11,"slow_first_div","Slow First Division"
7,52,12,"slow_first_div","Slow First Division"
7,53,11,"slow_first_div","Slow First Division"
7,54,11,"slow_first_div","Slow First Division"
7,55,11,"slow_first_div","Slow First Division"
7,56,11,"slow_first_div","Slow First Division"
7,57,11,"slow_first_div","Slow First Division"
7,58,11,"slow_first_div","Slow First Division"
7,59,12,"slow_first_div","Slow First Division"
7,60,11,"slow_first_div","Slow First Division"
7,61,11,"slow_first_div","Slow First Division"
7,62,11,"slow_first_div","Slow First Division"
7,63,11,"slow_first_div","Slow First Division"
7,64,12,"slow_first_div","Slow First Division"
7,65,12,"slow_first_div","Slow First Division"
7,66,11,"slow_first_div","Slow First Division"
7,67,11,"slow_first_div","Slow First Division"
7,68,11,"slow_first_div","Slow First Division"
7,69,11,"slow_first_div","Slow First Division"
7,70,11,"slow_first_div","Slow First Division"
7,71,11,"slow_first_div","Slow First Division"
7,72,11,"slow_first_div","Slow First Division"
7,73,11,"slow_first_div","Slow First Division"
7,74,11,"slow_first_div","Slow First Division"
7,75,11,"slow_first_div","Slow First Division"
7,76,12,"slow_first_div","Slow First Division"
7,77,11,"slow_first_div","Slow First Division"
7,78,12,"slow_first_div","Slow First Division"
7,79,11,"slow_first_div","Slow First Division"
7,80,11,"slow_first_div","Slow First Division"
7,81,11,"slow_first_div","Slow First Division"
7,82,11,"slow_first_div","Slow First Division"
7,83,11,"slow_first_div","Slow First Division"
7,84,11,"slow_first_div","Slow First Division"
7,85,10,"slow_first_div","Slow First Division"
7,86,11,"slow_first_div","Slow First Division"
7,87,11,"slow_first_div","Slow First Division"
7,88,11,"slow_first_div","Slow First Division"
7,89,11,"slow_first_div","Slow First Division"
7,90,11,"slow_first_div","Slow First Division"
7,91,11,"slow_first_div","Slow First Division"
7,92,11,"slow_first_div","Slow First Division"
7,93,11,"slow_first_div","Slow First Division"
7,94,11,"slow_first_div","Slow First Division"
7,95,11,"slow_first_div","Slow First Division"
7,96,11,"slow_first_div","Slow First Division"
7,97,11,"slow_first_div","Slow First Division"
7,98,11,"slow_first_div","Slow First Division"
7,99,11,"slow_first_div","Slow First Division"
7,100,11,"slow_first_div","Slow First Division"
7,101,11,"slow_first_div","Slow First Division"
8,0,10,"slow_first_div","Slow First Division"
8,1,11,"slow_first_div","Slow First Division"
8,2,11,"slow_first_div","Slow First Division"
8,3,11,"slow_first_div","Slow First Division"
8,4,11,"slow_first_div","Slow First Division"
8,5,11,"slow_first_div","Slow First Division"
8,6,11,"slow_first_div","Slow First Division"
8,7,11,"slow_first_div","Slow First Division"
8,8,11,"slow_first_div","Slow First Division"
8,9,11,"slow_first_div","Slow First Division"
8,10,11,"slow_first_div","Slow First Division"
8,11,11,"slow_first_div","Slow First Division"
8,12,12,"slow_first_div","Slow First Division"
8,13,11,"slow_first_div","Slow First Division"
8,14,11,"slow_first_div","Slow First Division"
8,15,11,"slow_first_div","Slow First Division"
8,16,11,"slow_first_div","Slow First Division"
8,17,12,"slow_first_div","Slow First Division"
8,18,11,"slow_first_div","Slow First Division"
8,19,11,"slow_first_div","Slow First Division"
8,20,11,"slow_first_div","Slow First Division"
8,21,11,"slow_first_div","Slow First Division"
8,22,11,"slow_first_div","Slow First Division"
8,23,11,"slow_first_div","Slow First Division"
8,24,11,"slow_first_div","Slow First Division"
8,25,11,"slow_first_div","Slow First Division"
8,26,11,"slow_first_div","Slow First Division"
8,27,11,"slow_first_div","Slow First Division"
8,28,11,"slow_first_div","Slow First Division"
8,29,11,"slow_first_div","Slow First Division"
8,30,11,"slow_first_div","Slow First Division"
8,31,11,"slow_first_div","Slow First Division"
8,32,11,"slow_first_div","Slow First Division"
8,33,11,"slow_first_div","Slow First Division"
8,34,11,"slow_first_div","Slow First Division"
8,35,11,"slow_first_div","Slow First Division"
8,36,11,"slow_first_div","Slow First Division"
8,37,11,"slow_first_div","Slow First Division"
8,38,11,"slow_first_div","Slow First Division"
8,39,11,"slow_first_div","Slow First Division"
8,40,11,"slow_first_div","Slow First Division"
8,41,11,"slow_first_div","Slow First Division"
8,42,11,"slow_first_div","Slow First Division"
8,43,11,"slow_first_div","Slow First Division"
8,44,11,"slow_first_div","Slow First Division"
8,45,12,"slow_first_div","Slow First Division"
8,46,11,"slow_first_div","Slow First Division"
8,47,11,"slow_first_div","Slow First Division"
8,48,11,"slow_first_div","Slow First Division"
8,49,13,"slow_first_div","Slow First Division"
8,50,11,"slow_first_div","Slow First Division"
8,51,11,"slow_first_div","Slow First Division"
8,52,11,"slow_first_div","Slow First Division"
8,53,12,"slow_first_div","Slow First Division"
8,54,12,"slow_first_div","Slow First Division"
8,55,11,"slow_first_div","Slow First Division"
8,56,11,"slow_first_div","Slow First Division"
8,57,11,"slow_first_div","Slow First Division"
8,58,11,"slow_first_div","Slow First Division"
8,59,11,"slow_first_div","Slow First Division"
8,60,11,"slow_first_div","Slow First Division"
8,61,11,"slow_first_div","Slow First Division"
8,62,11,"slow_first_div","Slow First Division"
8,63,11,"slow_first_div","Slow First Division"
8,64,11,"slow_first_div","Slow First Division"
8,65,11,"slow_first_div","Slow First Division"
8,66,11,"slow_first_div","Slow First Division"
8,67,12,"slow_first_div","Slow First Division"
8,68,13,"slow_first_div","Slow First Division"
8,69,11,"slow_first_div","Slow First Division"
8,70,11,"slow_first_div","Slow First Division"
8,71,11,"slow_first_div","Slow First Division"
8,72,11,"slow_first_div","Slow First Division"
8,73,12,"slow_first_div","Slow First Division"
8,74,11,"slow_first_div","Slow First Division"
8,75,12,"slow_first_div","Slow First Division"
8,76,11,"slow_first_div","Slow First Division"
8,77,11,"slow_first_div","Slow First Division"
8,78,11,"slow_first_div","Slow First Division"
8,79,11,"slow_first_div","Slow First Division"
8,80,11,"slow_first_div","Slow First Division"
8,81,12,"slow_first_div","Slow First Division"
8,82,11,"slow_first_div","Slow First Division"
8,83,11,"slow_first_div","Slow First Division"
8,84,11,"slow_first_div","Slow First Division"
8,85,11,"slow_first_div","Slow First Division"
8,86,11,"slow_first_div","Slow First Division"
8,87,11,"slow_first_div","Slow First Division"
8,88,11,"slow_first_div","Slow First Division"
8,89,11,"slow_first_div","Slow First Division"
8,90,11,"slow_first_div","Slow First Division"
8,91,11,"slow_first_div","Slow First Division"
8,92,11,"slow_first_div","Slow First Division"
8,93,11,"slow_first_div","Slow First Division"
8,94,11,"slow_first_div","Slow First Division"
8,95,11,"slow_first_div","Slow First Division"
8,96,12,"slow_first_div","Slow First Division"
8,97,13,"slow_first_div","Slow First Division"
8,98,13,"slow_first_div","Slow First Division"
8,99,11,"slow_first_div","Slow First Division"
8,100,12,"slow_first_div","Slow First Division"
8,101,11,"slow_first_div","Slow First Division"
9,0,11,"slow_first_div","Slow First Division"
9,1,11,"slow_first_div","Slow First Division"
9,2,11,"slow_first_div","Slow First Division"
9,3,11,"slow_first_div","Slow First Division"
9,4,11,"slow_first_div","Slow First Division"
9,5,11,"slow_first_div","Slow First Division"
9,6,11,"slow_first_div","Slow First Division"
9,7,11,"slow_first_div","Slow First Division"
9,8,11,"slow_first_div","Slow First Division"
9,9,11,"slow_first_div","Slow First Division"
9,10,11,"slow_first_div","Slow First Division"
9,11,12,"slow_first_div","Slow First Division"
9,12,11,"slow_first_div","Slow First Division"
9,13,11,"slow_first_div","Slow First Division"
9,14,11,"slow_first_div","Slow First Division"
9,15,11,"slow_first_div","Slow First Division"
9,16,11,"slow_first_div","Slow First Division"
9,17,12,"slow_first_div","Slow First Division"
9,18,11,"slow_first_div","Slow First Division"
9,19,11,"slow_first_div","Slow First Division"
9,20,11,"slow_first_div","Slow First Division"
9,21,11,"slow_first_div","Slow First Division"
9,22,11,"slow_first_div","Slow First Division"
9,23,11,"slow_first_div","Slow First Division"
9,24,11,"slow_first_div","Slow First Division"
9,25,11,"slow_first_div","Slow First Division"
9,26,11,"slow_first_div","Slow First Division"
9,27,11,"slow_first_div","Slow First Division"
9,28,11,"slow_first_div","Slow First Division"
9,29,11,"slow_first_div","Slow First Division"
9,30,11,"slow_first_div","Slow First Division"
9,31,11,"slow_first_div","Slow First Division"
9,32,12,"slow_first_div","Slow First Division"
9,33,11,"slow_first_div","Slow First Division"
9,34,11,"slow_first_div","Slow First Division"
9,35,11,"slow_first_div","Slow First Division"
9,36,11,"slow_first_div","Slow First Division"
9,37,11,"slow_first_div","Slow First Division"
9,38,11,"slow_first_div","Slow First Division"
9,39,11,"slow_first_div","Slow First Division"
9,40,11,"slow_first_div","Slow First Division"
9,41,11,"slow_first_div","Slow First Division"
9,42,13,"slow_first_div","Slow First Division"
9,43,11,"slow_first_div","Slow First Division"
9,44,11,"slow_first_div","Slow First Division"
9,45,11,"slow_first_div","Slow First Division"
9,46,11,"slow_first_div","Slow First Division"
9,47,11,"slow_first_div","Slow First Division"
9,48,12,"slow_first_div","Slow First Division"
9,49,11,"slow_first_div","Slow First Division"
9,50,11,"slow_first_div","Slow First Division"
9,51,11,"slow_first_div","Slow First Division"
9,52,11,"slow_first_div","Slow First Division"
9,53,11,"slow_first_div","Slow First Division"
9,54,11,"slow_first_div","Slow First Division"
9,55,12,"slow_first_div","Slow First Division"
9,56,11,"slow_first_div","Slow First Division"
9,57,11,"slow_first_div","Slow First Division"
9,58,11,"slow_first_div","Slow First Division"
9,59,11,"slow_first_div","Slow First Division"
9,60,11,"slow_first_div","Slow First Division"
9,61,11,"slow_first_div","Slow First Division"
9,62,11,"slow_first_div","Slow First Division"
9,63,11,"slow_first_div","Slow First Division"
9,64,12,"slow_first_div","Slow First Division"
9,65,11,"slow_first_div","Slow First Division"
9,66,11,"slow_first_div","Slow First Division"
9,67,11,"slow_first_div","Slow First Division"
9,68,11,"slow_first_div","Slow First Division"
9,69,11,"slow_first_div","Slow First Division"
9,70,12,"slow_first_div","Slow First Division"
9,71,11,"slow_first_div","Slow First Division"
9,72,12,"slow_first_div","Slow First Division"
9,73,11,"slow_first_div","Slow First Division"
9,74,11,"slow_first_div","Slow First Division"
9,75,11,"slow_first_div","Slow First Division"
9,76,12,"slow_first_div","Slow First Division"
9,77,11,"slow_first_div","Slow First Division"
9,78,11,"slow_first_div","Slow First Division"
9,79,11,"slow_first_div","Slow First Division"
9,80,11,"slow_first_div","Slow First Division"
9,81,12,"slow_first_div","Slow First Division"
9,82,11,"slow_first_div","Slow First Division"
9,83,11,"slow_first_div","Slow First Division"
9,84,11,"slow_first_div","Slow First Division"
9,85,12,"slow_first_div","Slow First Division"
9,86,11,"slow_first_div","Slow First Division"
9,87,12,"slow_first_div","Slow First Division"
9,88,11,"slow_first_div","Slow First Division"
9,89,11,"slow_first_div","Slow First Division"
9,90,11,"slow_first_div","Slow First Division"
9,91,11,"slow_first_div","Slow First Division"
9,92,11,"slow_first_div","Slow First Division"
9,93,12,"slow_first_div","Slow First Division"
9,94,11,"slow_first_div","Slow First Division"
9,95,11,"slow_first_div","Slow First Division"
9,96,11,"slow_first_div","Slow First Division"
9,97,11,"slow_first_div","Slow First Division"
9,98,11,"slow_first_div","Slow First Division"
9,99,11,"slow_first_div","Slow First Division"
9,100,11,"slow_first_div","Slow First Division"
9,101,11,"slow_first_div","Slow First Division"
10,0,12,"slow_first_div","Slow First Division"
10,1,11,"slow_first_div","Slow First Division"
10,2,11,"slow_first_div","Slow First Division"
10,3,11,"slow_first_div","Slow First Division"
10,4,11,"slow_first_div","Slow First Division"
10,5,11,"slow_first_div","Slow First Division"
10,6,11,"slow_first_div","Slow First Division"
10,7,11,"slow_first_div","Slow First Division"
10,8,11,"slow_first_div","Slow First Division"
10,9,11,"slow_first_div","Slow First Division"
10,10,11,"slow_first_div","Slow First Division"
10,11,12,"slow_first_div","Slow First Division"
10,12,11,"slow_first_div","Slow First Division"
10,13,11,"slow_first_div","Slow First Division"
10,14,11,"slow_first_div","Slow First Division"
10,15,11,"slow_first_div","Slow First Division"
10,16,11,"slow_first_div","Slow First Division"
10,17,11,"slow_first_div","Slow First Division"
10,18,11,"slow_first_div","Slow First Division"
10,19,12,"slow_first_div","Slow First Division"
10,20,11,"slow_first_div","Slow First Division"
10,21,12,"slow_first_div","Slow First Division"
10,22,11,"slow_first_div","Slow First Division"
10,23,11,"slow_first_div","Slow First Division"
10,24,11,"slow_first_div","Slow First Division"
10,25,11,"slow_first_div","Slow First Division"
10,26,11,"slow_first_div","Slow First Division"
10,27,11,"slow_first_div","Slow First Division"
10,28,11,"slow_first_div","Slow First Division"
10,29,11,"slow_first_div","Slow First Division"
10,30,11,"slow_first_div","Slow First Division"
10,31,12,"slow_first_div","Slow First Division"
10,32,11,"slow_first_div","Slow First Division"
10,33,11,"slow_first_div","Slow First Division"
10,34,11,"slow_first_div","Slow First Division"
10,35,11,"slow_first_div","Slow First Division"
10,36,11,"slow_first_div","Slow First Division"
10,37,11,"slow_first_div","Slow First Division"
10,38,12,"slow_first_div","Slow First Division"
