LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY,minutes,hours,mother_delta_hours,transfer,unique_id_branch
Track_63: ID11429 → ID11790,63,1,2,4800,1.262743394,0.306234868,11429,11790,108.6262538,11790,11790,1834,108.9723717,130.4168433,0,36300,121,3.55027472,1,NA,11578.33731,11464,8865,15050,21350454,1133.501113,-0.960293683,-494.0816357,0.000598087,0.004817156,4.298058655,3.024183556,-1.245706425,1.421229425,39.59804936,23.61092402,0.892601658,0.986859748,3.752114538,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0011,3,PA3_t400_6_2023jan12_0011_2,65.97413266,5400,4,NA,NA,NA,80,1.333333333,1.5,400,PA3_t400_6_2023jan12_63
Track_106: ID15418 → ID11730,106,1,2,5700,6.96315035,0.49428041,15418,11730,117.3679412,11730,11730,1648,111.5867175,48.19170717,0,36300,121,3.360960252,1,NA,10638.09102,10594,8156,12598,17531574,1027.058078,-0.958917998,-483.5357181,0.009433755,-0.001025014,3.771069415,3.020605977,-1.093135253,1.248447975,35.48759967,21.86101724,0.933137743,0.98742515,3.669712609,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0036,1,PA3_t400_6_2023jan12_0022_1,10.83415571,5100,1,NA,NA,NA,95,1.583333333,1.416666667,400,PA3_t400_6_2023jan12_106
Track_63: ID14854 → ID11631,63,1,2,5100,4.495429678,0.408259903,14854,11631,166.7743851,11631,11631,2060,101.4814802,133.6902648,0,36600,122,3.756072329,1,NA,12132.53715,11905,9683,16371,24980894,1082.288544,-0.959170625,-526.6980451,0.007047557,0.005679673,4.825083286,2.98568606,-0.230830443,1.616071881,44.3218384,25.79889389,0.836807295,0.978152458,3.875182884,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0039,1,PA3_t400_6_2023jan12_0011_2,NA,5400,1,NA,NA,NA,85,1.416666667,1.5,400,PA3_t400_6_2023jan12_63
Track_63: ID11447 → ID11686,63,1,2,5700,0.263244649,0.311998904,11447,11686,106.5316171,11686,11686,2367,106.3853624,139.3992364,0,37200,124,4.027577421,1,NA,12308.96626,12608,8704,15463,29184559,1177.057221,-0.958236799,-479.8804633,0.06981081,-0.010102344,5.516487293,3.076474487,1.859326811,1.793119792,50.96096788,28.26430383,0.801624433,0.982572614,3.959309565,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0029,2,PA3_t400_6_2023jan12_0029_1,NA,5400,3,NA,NA,NA,95,1.583333333,1.5,400,PA3_t400_6_2023jan12_63
Track_63: ID14844 → ID11696,63,1,2,5700,5.334964763,0.371646928,14844,11696,99.18651409,11696,11696,2656,104.5858013,150.4191844,0,37200,124,4.26788017,1,NA,13031.82269,13192,9242,15601,34690712,1286.123994,-0.957532159,-456.9256113,0.036409033,0.058443909,5.590976543,3.336315128,-1.410460905,1.675793901,57.22348547,29.45816183,0.828653337,0.985910271,3.894202132,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0041,1,PA3_t400_6_2023jan12_0029_1,12.83338029,5400,3,NA,NA,NA,95,1.583333333,1.5,400,PA3_t400_6_2023jan12_63
Track_140: ID15714 → ID11702,140,1,2,5700,6.192116876,0.469864822,15714,11702,155.0292513,11702,11702,2263,53.37815162,100.0208287,0,37500,125,3.936836173,1,NA,11685.63866,11672,9240,14177,26421229,967.3470325,-0.961477862,-603.0162971,-0.034547963,-0.018395853,5.43671201,2.901859407,-0.435821626,1.873527021,48.69053624,27.32411274,0.819525147,0.98305453,3.915829644,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0043,1,PA3_t400_6_2023jan12_0032_1,NA,5100,1,NA,NA,NA,95,1.583333333,1.416666667,400,PA3_t400_6_2023jan12_140
Track_15: ID15877 → ID15856,15,1,2,5100,5.155650168,0.779479498,15877,15856,176.2098957,11685,15856,-1,55.01223032,66.27140012,0,38100,127,2.652811506,1,NA,13150.01212,13287,10595,15316,14109963,856.4708517,0.031023902,0.923998456,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0047,1,PA3_t400_6_2023jan12_0033_2,NA,6000,1,NA,NA,NA,85,1.416666667,1.666666667,400,PA3_t400_6_2023jan12_15
Track_63: ID11626 → ID11921,63,1,2,4800,1.213743752,0.389082848,11626,11921,109.1427718,11928,11921,1280,110.0693606,131.0232436,0,41400,138,2.954765152,1,NA,10706.76669,10892,8037,12845,13629714,1023.412869,-0.959765242,-499.1155292,-0.010116106,0.023107891,3.603679258,2.430764709,1.767600809,1.482529035,27.42810539,21.59820852,0.73887371,0.926909091,4.124011095,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0011,4,PA3_t400_6_2023jan12_0011_3,NA,4800,4,NA,NA,NA,80,1.333333333,1.333333333,400,PA3_t400_6_2023jan12_63
Track_63: ID15048 → ID12043,63,1,2,4800,2.853167938,0.449039029,15048,12043,3.871704208,12043,12043,2322,93.11048442,136.5370742,0,41700,139,3.987407475,1,NA,11475.50625,11763,7640,14306,26611699,1592.876241,-0.959988025,-345.6970276,0.011972084,0.012979596,4.388582322,3.68189917,0.067573962,1.191934412,49.94949596,27.02435639,0.859469075,0.968495723,3.82375277,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0052,1,PA3_t400_6_2023jan12_0039_1,17.09731911,5100,1,NA,NA,NA,80,1.333333333,1.416666667,400,PA3_t400_6_2023jan12_63
Track_106: ID15430 → ID11924,106,1,2,5100,4.289184683,0.37812578,15430,11924,118.5752246,11924,11924,1503,116.8831948,41.34262477,0,41700,139,3.215123564,1,NA,10767.97611,10828,8775,12296,16227340,770.7069396,-0.959250793,-657.7908322,-0.004945807,0.006402647,3.59067874,2.904910885,-1.072064189,1.236071908,32.47470461,20.95308142,0.929521142,0.988535866,3.676844776,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0051,1,PA3_t400_6_2023jan12_0036_1,NA,5700,1,NA,NA,NA,85,1.416666667,1.583333333,400,PA3_t400_6_2023jan12_106
Track_180: ID16037 → ID16099,180,1,2,5700,5.565664941,2.789330252,16037,16099,NA,NA,16099,-1,161.5159082,70.58680397,0,42000,140,2.652811506,1,NA,11120.40727,11016,10299,12591,11932197,495.0374487,-0.044738816,-2.104141711,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0048,1,PA3_t400_6_2023jan12_0037_1,NA,5400,1,NA,NA,NA,95,1.583333333,1.5,400,PA3_t400_6_2023jan12_180
Track_63: ID15198 → ID11969,63,1,2,5400,5.679986873,0.423857694,15198,11969,67.35646748,11969,11969,2077,121.0332399,135.575327,0,42000,140,3.771996636,1,NA,12543.26551,12613,9918,15464,26077449,888.4641639,-0.955955057,-612.8329619,-0.007269203,-0.014352644,5.049306816,2.847832922,1.17559171,1.773034779,44.69845029,25.97747199,0.832354937,0.98017933,3.88553345,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0049,1,PA3_t400_6_2023jan12_0040_1,9.971137377,4800,1,NA,NA,NA,90,1.5,1.333333333,400,PA3_t400_6_2023jan12_63
Track_63: ID14898 → ID12069,63,1,2,5700,5.589817471,0.431875481,14898,12069,59.59757351,12069,12069,2082,110.0997456,149.6446029,0,43200,144,3.778800797,1,NA,12587.03789,12663,9003,14437,26243974,765.6572378,-0.956954738,-730.9458211,0.009912453,0.072340571,4.709290561,3.086192472,1.040173512,1.52592251,44.85985538,25.57059165,0.862156645,0.980479774,3.817788296,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0053,1,PA3_t400_6_2023jan12_0029_2,46.93404356,5700,2,NA,NA,NA,95,1.583333333,1.583333333,400,PA3_t400_6_2023jan12_63
Track_63: ID14883 → ID12094,63,1,2,6000,4.969206629,0.360135974,14883,12094,116.3531129,12094,12094,2072,100.6703337,160.5763461,0,43500,145,3.764270386,1,NA,13231.42622,13363,8787,16383,27349358,1828.019064,-0.956850455,-321.013859,-0.090600547,0.035189042,5.488693952,2.768346855,2.030744189,1.98266122,44.51552452,26.83681541,0.776710902,0.977321049,4.022307155,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0054,1,PA3_t400_6_2023jan12_0041_1,17.16659882,5700,2,NA,NA,NA,100,1.666666667,1.583333333,400,PA3_t400_6_2023jan12_63
Track_63: ID11758 → ID12089,63,1,2,6300,0.704748409,0.282382284,11758,12089,103.2261836,12089,12089,2382,103.8485811,151.0119378,0,43800,146,4.038617718,1,NA,12776.47187,12901,8557,15943,30433556,1128.63715,-0.956483256,-497.6311693,-0.042031838,-0.026531465,4.88031879,3.43146616,-1.339955397,1.422225534,51.2407367,27.04020927,0.880653636,0.980238781,3.777481672,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0041,2,PA3_t400_6_2023jan12_0041_1,NA,5700,3,NA,NA,NA,105,1.75,1.583333333,400,PA3_t400_6_2023jan12_63
Track_15: ID15848 → ID12031,15,1,2,5400,4.045868466,0.415616316,15848,12031,13.48873697,12031,12031,1606,47.48921894,64.17453201,0,43800,146,3.318398507,1,NA,10890.89838,11084,8041,13080,17469001,1004.117578,-0.960601126,-528.8937221,0.007554932,0.001740379,3.784982095,2.962542125,0.235422788,1.27761292,34.5944915,21.44118639,0.945625534,0.992590306,3.645401237,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0056,1,PA3_t400_6_2023jan12_0047_1,NA,5100,1,NA,NA,NA,90,1.5,1.416666667,400,PA3_t400_6_2023jan12_15
Track_63: ID11752 → ID12051,63,1,2,6600,1.611511683,0.389652157,11752,12051,114.7594351,12051,12051,2283,107.3510778,139.0781421,0,44100,147,3.958959496,1,NA,10717.8549,10693,7532,14196,24522452,1082.893781,-0.962021389,-501.4153904,0.001887281,0.023125416,5.068660662,3.109060403,-1.138662256,1.63028697,49.23931356,27.25406828,0.833027185,0.977777778,3.883965332,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0029,3,PA3_t400_6_2023jan12_0029_2,NA,5700,3,NA,NA,NA,110,1.833333333,1.583333333,400,PA3_t400_6_2023jan12_63
Track_140: ID15728 → ID12103,140,1,2,6600,6.678119637,0.502289648,15728,12103,144.7356912,12103,12103,2356,43.41745043,106.3916493,0,44400,148,4.013521003,1,NA,11045.11512,10974,9111,13770,26000201,822.4151904,-0.962624563,-691.7987558,0.048026692,-0.000168216,5.609624572,2.953029668,-0.615478078,1.899616733,50.60587667,28.3276702,0.792481444,0.979995832,3.982083671,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0055,1,PA3_t400_6_2023jan12_0043_1,10.29356012,5700,2,NA,NA,NA,110,1.833333333,1.583333333,400,PA3_t400_6_2023jan12_140
Track_106: ID15438 → ID15474,106,1,2,5400,9.45522261,0.681859632,15438,15474,115.6560376,12209,15474,-1,123.2273959,29.74327919,0,47400,158,2.652811506,1,NA,11731.18733,11784,8657,13639,12587564,1148.367236,0.031789156,0.629476043,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0059,1,PA3_t400_6_2023jan12_0051_1,2.919187043,5100,1,NA,NA,NA,90,1.5,1.416666667,400,PA3_t400_6_2023jan12_106
Track_63: ID15300 → ID12286,63,1,2,5400,3.769122855,0.468209895,15300,12286,150.483677,12286,12286,1646,86.41482622,142.7139057,0,47400,158,3.352286791,1,NA,11871.64735,12150,9139,13596,19457630,1070.295297,-0.958002581,-506.0360338,-0.019529776,-0.07251431,4.757956128,2.445633882,2.626434694,1.945489945,35.3046739,24.13722033,0.761495882,0.972148148,4.062292141,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0058,1,PA3_t400_6_2023jan12_0052_1,33.38802725,4800,1,NA,NA,NA,90,1.5,1.333333333,400,PA3_t400_6_2023jan12_63
Track_180: ID16066 → ID12318,180,1,2,6000,4.456970285,0.505664411,16066,12318,170.7595363,12318,12318,1384,169.26191,67.97445877,0,48300,161,3.085192906,1,NA,11885.58561,12065,8942,14644,16520964,1317.116595,-0.956551661,-397.3393794,0.017709933,0.015156378,3.360067919,2.87104727,-0.161276459,1.170328317,29.90298347,20.08720495,0.931290909,0.983716814,3.673349492,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0060,1,PA3_t400_6_2023jan12_0048_1,NA,5700,1,NA,NA,NA,100,1.666666667,1.583333333,400,PA3_t400_6_2023jan12_180
Track_63: ID14913 → ID12428,63,1,2,5700,5.435433664,0.472589812,14913,12428,31.00705131,12428,12428,2146,118.7233454,156.5427206,0,49200,164,3.835032694,1,NA,12490.20438,12456,10353,14065,26828959,526.6021448,-0.957384889,-1065.712018,0.008703903,0.014624659,5.299157938,2.839158367,0.541174943,1.866453805,46.20489782,26.47633196,0.828289666,0.983058608,3.895056939,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0062,1,PA3_t400_6_2023jan12_0053_1,NA,5700,1,NA,NA,NA,95,1.583333333,1.583333333,400,PA3_t400_6_2023jan12_63
Track_63: ID12119 → ID12408,63,1,2,4800,3.794247963,0.518901053,12119,12408,36.5422747,12408,12408,1494,113.2080834,145.7165885,0,49200,164,3.201779422,1,NA,12101.00467,12211,8811,14562,18139406,1104.822146,-0.952628768,-440.5224676,-0.017167766,0.004497389,3.891975695,2.649431549,0.637782782,1.468985185,32.20569613,22.20300034,0.820954757,0.965172525,3.912418646,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0066,1,PA3_t400_6_2023jan12_0029_3,78.21716039,6600,1,NA,NA,NA,80,1.333333333,1.833333333,400,PA3_t400_6_2023jan12_63
Track_63: ID12081 → ID12419,63,1,2,5700,1.289182484,0.292555093,12081,12419,54.03067622,12419,12419,1872,110.6040859,150.5131936,0,49200,164,3.575749163,1,NA,11860.3576,11848,9844,14238,22155148,797.4990753,-0.95701567,-662.2263875,0.004787343,0.020077975,4.351552715,2.972791471,0.94301286,1.463793461,40.16834736,24.00281248,0.876132041,0.982627007,3.787216654,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0053,2,PA3_t400_6_2023jan12_0053_1,28.5905222,5700,2,NA,NA,NA,95,1.583333333,1.583333333,400,PA3_t400_6_2023jan12_63
Track_63: ID12075 → ID12410,63,1,2,5400,1.584814505,0.431079375,12075,12410,115.0702168,12410,12410,1492,104.8912451,152.5978022,0,49500,165,3.200174386,1,NA,12329.31258,12390,9020,15312,18419993,1341.32896,-0.954776851,-388.1276977,0.057828388,-0.062389958,4.131713539,2.558504471,-1.133238095,1.614894008,32.17341511,21.70561089,0.858149591,0.981293075,3.826691327,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0041,3,PA3_t400_6_2023jan12_0041_2,NA,6300,3,NA,NA,NA,90,1.5,1.75,400,PA3_t400_6_2023jan12_63
Track_15: ID15824 → ID12383,15,1,2,5700,5.804022905,0.500976681,15824,12383,168.3525602,12383,12383,1550,37.63109622,66.63635681,0,49800,166,3.257457494,1,NA,10238.40284,10143,7873,12371,15859286,862.5072058,-0.962892026,-616.0412977,-0.000494381,-0.013138137,4.158055871,2.6008977,-0.203286101,1.598700276,33.33553177,22.0531596,0.861341972,0.98474253,3.819593335,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0065,1,PA3_t400_6_2023jan12_0056_1,25.13617677,5400,1,NA,NA,NA,95,1.583333333,1.5,400,PA3_t400_6_2023jan12_15
Track_63: ID14921 → ID12430,63,1,2,5700,3.144515448,0.402943408,14921,12430,4.820523831,12430,12430,1566,98.09233271,156.0038168,0,49800,166,3.272668311,1,NA,13073.41837,13245,8127,16315,20499120,1928.868612,-0.953527626,-278.134542,0.068336205,-0.001198859,3.843781361,2.902704679,0.084133982,1.32420683,33.64758162,21.91869715,0.880104511,0.980558169,3.778659932,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0064,1,PA3_t400_6_2023jan12_0041_2,81.59434027,6300,1,NA,NA,NA,95,1.583333333,1.75,400,PA3_t400_6_2023jan12_63
Track_140: ID15739 → ID12379,140,1,2,5400,6.887552417,0.553224161,15739,12379,159.122965,12379,12379,2260,31.85085181,112.2288703,0,50100,167,3.929869857,1,NA,11273.91988,11111,9327,14474,25467785,836.8682352,-0.96211034,-684.1510911,-0.01451796,-0.044068474,5.455102126,2.889874445,-0.364372869,1.887660599,48.51837081,28.03909644,0.775511147,0.979578536,4.025417308,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0067,1,PA3_t400_6_2023jan12_0055_1,NA,6600,1,NA,NA,NA,90,1.5,1.833333333,400,PA3_t400_6_2023jan12_140
Track_140: ID12079 → ID12436,140,1,2,5700,2.746215202,0.378122194,12079,12436,149.8473636,12436,12436,2258,40.87500244,107.6198655,0,50400,168,3.93509575,1,NA,10633.58396,10477,8885,13183,23999999,696.0154746,-0.962334196,-780.6735076,0.045958115,-0.056649526,5.431368557,2.909199084,-0.526262595,1.866963518,48.64749488,27.62028245,0.801335004,0.982185531,3.960024519,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0055,2,PA3_t400_6_2023jan12_0055_1,14.38727382,6600,2,NA,NA,NA,95,1.583333333,1.833333333,400,PA3_t400_6_2023jan12_140
Track_63: ID14934 → ID12503,63,1,2,7200,6.501235277,0.510650852,14934,12503,131.2070762,12503,12503,2444,92.71040703,170.2376082,0,51000,170,4.096300141,1,NA,13374.97999,13633,9208,16383,32755326,1833.500335,-0.955691001,-314.6789559,-0.08989885,0.050492479,6.359569806,2.686390721,2.289994662,2.367328682,52.71490322,30.18258811,0.727160573,0.984921592,4.157093287,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0063,1,PA3_t400_6_2023jan12_0054_1,14.85396327,6000,1,NA,NA,NA,120,2,1.666666667,400,PA3_t400_6_2023jan12_63
Track_63: ID12097 → ID12500,63,1,2,7200,1.75199575,0.315751361,12097,12500,122.7349601,12500,12500,2093,100.3891689,162.2420025,0,51000,170,3.786045089,1,NA,12467.43389,12881,8912,14611,26119274,1433.471134,-0.957675404,-393.5896093,-0.010913483,0.02247883,5.254644298,2.775127644,2.142128396,1.893478417,45.03202081,26.77373389,0.789429616,0.972577272,3.989773344,2023jan12,PA3,PA3_2023jan12,PA3_t400_6_2023jan12,NA,t400,PA3_t400,PA3_t400_2023jan12,2023jan12_pa3-t400_6,FALSE,PA3_t400_6_2023jan12_0054,2,PA3_t400_6_2023jan12_0054_1,NA,6000,2,NA,NA,NA,120,2,1.666666667,400,PA3_t400_6_2023jan12_63
Track_86: ID32915 → ID27810,86,1,2,6600,3.420992468,0.348277034,32915,27810,126.2785738,27810,27810,1556,79.60393235,60.73257399,0,12900,43,3.262710614,1,NA,12700.77032,13088,6522,16383,19686194,2347.045109,-0.95748499,-243.7408458,0.001341026,-0.016669585,4.296977772,2.520741479,-0.937615431,1.704648338,33.44313517,22.40209962,0.837412424,0.974294671,3.873782492,2022sep30,PA1,PA1_2022sep30,PA1_t1000_1_2022sep30,FALSE,t1000,PA1_t1000,PA1_t1000_2022sep30,2022sep30_gob2149_1,TRUE,PA1_t1000_1_2022sep30_0006,1,PA1_t1000_1_2022sep30_0005_1,58.325327,6000,2,NA,NA,NA,110,1.833333333,1.666666667,1000,PA1_t1000_1_2022sep30_86
Track_86: ID27721 → ID32940,86,1,2,6600,1.438931879,0.507196703,27721,32940,67.76879197,27845,32940,-1,76.55257472,65.7457277,0,12900,43,2.300733253,1,NA,13583.2142,14040,8623,16383,11477816,2109.987262,0.040131295,0.496761259,0,0,2.300733253,2.300733253,0,1,16.62962331,14.45593337,1,1,3.544907702,2022sep30,PA1,PA1_2022sep30,PA1_t1000_1_2022sep30,FALSE,t1000,PA1_t1000,PA1_t1000_2022sep30,2022sep30_gob2149_1,TRUE,PA1_t1000_1_2022sep30_0005,2,PA1_t1000_1_2022sep30_0005_1,NA,6000,3,NA,NA,NA,110,1.833333333,1.666666667,1000,PA1_t1000_1_2022sep30_86
Track_34: ID27671 → ID27813,34,1,2,7200,3.157703912,0.305543488,27671,27813,134.7256494,27813,27813,2529,79.39115066,83.20836038,0,12900,43,4.160597171,1,NA,13752.06968,13812,9281,16383,34737728,2222.033724,-0.953105608,-251.5750305,-0.040178529,0.041120419,5.306255513,3.311045487,-0.790186201,1.602592152,54.38275584,28.29075385,0.85385089,0.984417608,3.836311947,2022sep30,PA1,PA1_2022sep30,PA1_t1000_1_2022sep30,FALSE,t1000,PA1_t1000,PA1_t1000_2022sep30,2022sep30_gob2149_1,TRUE,PA1_t1000_1_2022sep30_0001,2,PA1_t1000_1_2022sep30_0001_1,0.615469675,5400,3,NA,NA,NA,120,2,1.5,1000,PA1_t1000_1_2022sep30_34
Track_34: ID32249 → ID27921,34,1,2,8100,5.640529116,0.301391793,32249,27921,134.5723692,27921,27921,2398,72.21750823,91.13217678,0,13800,46,4.047512896,1,NA,14232.53266,14366,10522,16383,33987288,1885.397306,-0.951496183,-296.1695684,0.022770375,0.022458027,5.687624697,2.93776687,2.348730085,1.936036775,51.46670383,28.55371725,0.793251514,0.973143438,3.980150345,2022sep30,PA1,PA1_2022sep30,PA1_t1000_1_2022sep30,FALSE,t1000,PA1_t1000,PA1_t1000_2022sep30,2022sep30_gob2149_1,TRUE,PA1_t1000_1_2022sep30_0002,1,PA1_t1000_1_2022sep30_0001_1,NA,5400,2,NA,NA,NA,135,2.25,1.5,1000,PA1_t1000_1_2022sep30_34
Track_106: ID27686 → ID27969,106,1,2,8100,3.312449464,0.282971305,27686,27969,51.50435952,27969,27969,2078,72.07366779,58.40700934,0,14100,47,3.784235316,1,NA,13634.59848,14365,8153,16383,28659926,2052.656351,-0.953994985,-275.4844038,-0.136127148,-0.175652413,5.552461845,2.707505755,0.898920331,2.050766405,44.98897945,26.86652632,0.783236591,0.981225065,4.005515786,2022sep30,PA1,PA1_2022sep30,PA1_t1000_1_2022sep30,FALSE,t1000,PA1_t1000,PA1_t1000_2022sep30,2022sep30_gob2149_1,TRUE,PA1_t1000_1_2022sep30_0003,2,PA1_t1000_1_2022sep30_0003_1,6.060178255,5700,2,NA,NA,NA,135,2.25,1.583333333,1000,PA1_t1000_1_2022sep30_106
