LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,minutes,FIRST,LAST,d1_id,d1_minutes,d2_id,d2_minutes,diff_minutes,mother_id,mother_minutes,daughter_id,daughter_minutes,date,strain,timepoint,strain_timepoint,complete_id,id_file
Track_130: ID28095 → ID10266,130,1,2,105.0,28095,10266,28132,80,10066,80,0,10066,80,28132,80,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_130: ID28118 → ID10413,130,1,2,90.0,28118,10413,10229,85,28160,90,5,10229,85,28160,90,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_130: ID28132 → ID10514,130,1,2,80.0,28132,10514,10345,80,28149,80,0,10345,80,28149,80,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_130: ID28149 → ID10628,130,1,2,80.0,28149,10628,10599,90,28187,85,5,10599,90,28187,85,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_367: ID28401 → ID10764,367,1,2,85.0,28401,10764,10693,85,28407,85,0,10693,85,28407,85,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_367: ID28407 → ID11347,367,1,2,85.0,28407,11347,28415,100,11083,100,0,11083,100,28415,100,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_367: ID28415 → ID11501,367,1,2,100.0,28415,11501,11342,95,28437,110,15,11342,95,28437,110,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_176: ID28694 → ID9438,176,1,2,75.0,28694,9438,9478,80,28712,85,5,9478,80,28712,85,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_176: ID28712 → ID9899,176,1,2,85.0,28712,9899,28721,80,9906,85,5,9906,85,28721,80,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_182: ID28809 → ID9532,182,1,2,90.0,28809,9532,9557,85,28830,95,10,9557,85,28830,95,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_98: ID8944 → ID9531,98,1,2,90.0,8944,9531,9530,85,27346,85,0,9530,85,27346,85,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_98: ID9989 → ID10287,98,1,2,85.0,9989,10287,27456,85,10303,85,0,10303,85,27456,85,2023jan26,PA1,t600,PA1_t600,PA1_t600_11_2023jan26,2023jan26_gob1405_11
Track_101: ID2084 → ID2035,101,0,2,30.0,2084,2035,8170,95,2017,95,0,2017,95,8170,95,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID2138 → ID2014,130,0,2,15.0,2138,2014,2081,90,11280,90,0,2081,90,11280,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_173: ID2207 → ID2262,173,0,2,10.0,2207,2262,12279,110,2020,100,10,2020,100,12279,110,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_7: ID2251 → ID2074,7,0,2,5.0,2251,2074,15696,90,2272,85,5,2272,85,15696,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID2332 → ID2279,1,0,2,20.0,2332,2279,2141,85,2136,105,20,2141,85,2136,105,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_185: ID2335 → ID2285,185,0,2,10.0,2335,2285,12485,115,2031,105,10,2031,105,12485,115,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11280 → ID2359,130,1,2,90.0,11280,2359,2404,85,11315,90,5,2404,85,11315,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11315 → ID2856,130,1,2,90.0,11315,2856,2901,95,11353,100,5,2901,95,11353,100,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11346 → ID3344,130,1,2,90.0,11346,3344,3466,80,11377,80,0,3466,80,11377,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11353 → ID3370,130,1,2,100.0,11353,3370,11370,85,3543,90,5,3543,90,11370,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11445 → ID11499,130,1,2,75.0,11445,11499,11470,85,11491,85,0,11491,85,11470,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11470 → ID4492,130,1,2,85.0,11470,4492,11510,85,4564,90,5,4564,90,11510,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11510 → ID4865,130,1,2,85.0,11510,4865,11559,80,5027,75,5,5027,75,11559,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID11559 → ID5431,130,1,2,80.0,11559,5431,5364,85,11591,85,0,5364,85,11591,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_151: ID11945 → ID3006,151,1,2,90.0,11945,3006,2974,90,11976,95,5,2974,90,11976,95,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_10: ID12123 → ID4862,10,1,2,80.0,12123,4862,12160,80,4757,85,5,4757,85,12160,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_173: ID12290 → ID3015,173,1,2,90.0,12290,3015,12324,85,2852,85,0,2852,85,12324,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_173: ID12324 → ID3752,173,1,2,85.0,12324,3752,3461,90,12344,95,5,3461,90,12344,95,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_173: ID12344 → ID3967,173,1,2,95.0,12344,3967,4022,90,12352,90,0,4022,90,12352,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_173: ID12352 → ID4526,173,1,2,90.0,12352,4526,12381,75,4341,75,0,4341,75,12381,75,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_185: ID12485 → ID2515,185,1,2,115.0,12485,2515,2486,90,12520,95,5,2486,90,12520,95,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_185: ID12529 → ID3536,185,1,2,105.0,12529,3536,3535,80,3534,80,0,3534,80,3535,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_185: ID12568 → ID4543,185,1,2,85.0,12568,4543,4351,85,12606,85,0,4351,85,12606,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_185: ID12754 → ID5317,185,1,2,80.0,12754,5317,5065,80,12770,80,0,5065,80,12770,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID12933 → ID5446,1,1,2,75.0,12933,5446,12887,90,5378,95,5,5378,95,12887,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID14983 → ID2859,1,1,2,85.0,14983,2859,15059,100,3103,100,0,3103,100,15059,100,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID15059 → ID15100,1,1,2,100.0,15059,15100,15092,85,15073,90,5,15092,85,15073,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID15229 → ID4084,1,1,2,75.0,15229,4084,15340,95,15249,80,15,15340,95,15249,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID15275 → ID4569,1,1,2,85.0,15275,4569,4721,85,12954,85,0,4721,85,12954,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID15466 → ID15528,130,1,2,80.0,15466,15528,15524,80,15499,75,5,15524,80,15499,75,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID15499 → ID5428,130,1,2,75.0,15499,5428,15539,80,5248,85,5,5248,85,15539,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_7: ID15696 → ID2374,7,1,2,90.0,15696,2374,2469,75,2459,75,0,2459,75,2469,75,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID2017 → ID2425,101,1,2,95.0,2017,2425,2415,80,8207,85,5,2415,80,8207,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID2081 → ID2361,130,1,2,90.0,2081,2361,11321,90,2444,85,5,2444,85,11321,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_151: ID2102 → ID2474,151,1,2,100.0,2102,2474,11945,90,2452,90,0,2452,90,11945,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_1: ID2141 → ID2418,1,1,2,85.0,2141,2418,14983,85,2503,85,0,2503,85,14983,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID2404 → ID2812,130,1,2,85.0,2404,2812,2886,90,11346,90,0,2886,90,11346,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID2410 → ID3080,101,1,2,100.0,2410,2881,2913,80,8293,80,0,2913,80,8293,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID2444 → ID2826,130,1,2,85.0,2444,2826,2949,95,11337,95,0,2949,95,11337,95,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_7: ID2459 → ID2659,7,1,2,75.0,2459,2659,15860,80,2760,80,0,2760,80,15860,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_7: ID2469 → ID2660,7,1,2,75.0,2469,2660,2784,85,15843,85,0,2784,85,15843,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_130: ID2901 → ID3400,130,1,2,95.0,2901,3400,3373,75,11360,80,5,3373,75,11360,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID3080 → ID3404,101,1,2,80.0,8293,3404,8313,85,3403,80,5,3403,80,8313,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_185: ID3535 → ID4029,185,1,2,80.0,3535,4029,12568,85,4083,90,5,4083,90,12568,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID3583 → ID4082,101,1,2,80.0,3583,4082,8364,80,3956,80,0,3956,80,8364,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID3945 → ID4380,101,1,2,80.0,3945,4380,4375,90,8457,80,10,4375,90,8457,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8170 → ID2424,101,1,2,95.0,8170,2424,8216,100,2410,100,0,2410,100,8216,100,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8216 → ID2875,101,1,2,100.0,8216,2875,2910,115,8225,105,10,2910,115,8225,105,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8225 → ID3580,101,1,2,105.0,8225,3580,3583,80,8336,80,0,3583,80,8336,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8313 → ID4041,101,1,2,85.0,8313,4041,3920,85,8391,85,0,3920,85,8391,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8336 → ID4044,101,1,2,80.0,8336,4044,8380,80,3945,80,0,3945,80,8380,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8364 → ID4407,101,1,2,80.0,8364,4407,4379,85,8500,85,0,4379,85,8500,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8380 → ID4369,101,1,2,80.0,8380,4369,4371,80,8448,80,0,4371,80,8448,80,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8391 → ID4330,101,1,2,85.0,8391,4330,8419,85,4342,85,0,4342,85,8419,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8448 → ID4735,101,1,2,80.0,8448,4735,4839,85,8564,75,10,4839,85,8564,75,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8528 → ID5066,101,1,2,85.0,8528,5066,5246,85,8967,85,0,5246,85,8967,85,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8564 → ID5047,101,1,2,75.0,8564,5047,5209,90,8873,90,0,5209,90,8873,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8573 → ID5052,101,1,2,75.0,8573,5052,8721,90,5215,85,5,5215,85,8721,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_101: ID8873 → ID5386,101,1,2,90.0,8873,5386,8904,90,5483,85,5,5483,85,8904,90,2023jan24,PA1,t600,PA1_t600,PA1_t600_5_2023jan24,2023jan24_gob1405_5
Track_5: ID40778 → ID40746,5,0,2,10.0,40778,40746,43331,80,40774,85,5,40774,85,43331,80,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID40797 → ID40930,178,0,2,100.0,40797,40930,43597,80,40967,75,5,40967,75,43597,80,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID41268 → ID41422,69,1,2,65.0,41268,41422,41406,80,42911,70,10,41406,80,42911,70,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID41284 → ID41438,69,1,2,75.0,41284,41438,41431,70,41435,70,0,41431,70,41435,70,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID41435 → ID41612,69,1,2,70.0,41435,41612,41620,90,43056,80,10,41620,90,43056,80,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID42687 → ID40959,69,1,2,80.0,42687,40959,40993,85,42713,90,5,40993,85,42713,90,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID42713 → ID41285,69,1,2,90.0,42713,41285,41284,75,41268,65,10,41268,65,41284,75,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID42911 → ID41579,69,1,2,70.0,42911,41579,42931,85,41628,80,5,41628,80,42931,85,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_69: ID42931 → ID41950,69,1,2,85.0,42931,41950,41904,75,42961,75,0,41904,75,42961,75,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_4: ID43162 → ID41167,4,1,2,80.0,43162,41167,44075,80,44100,85,5,44100,85,44075,80,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_116: ID43175 → ID40909,116,1,2,85.0,43175,40909,40883,80,43191,75,5,40883,80,43191,75,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_5: ID43357 → ID41176,5,1,2,65.0,43357,41176,43377,70,41226,70,0,41226,70,43377,70,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_143: ID43512 → ID41966,143,1,2,80.0,43512,41966,41919,70,43534,70,0,41919,70,43534,70,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID43597 → ID41242,178,1,2,80.0,43597,41242,41208,70,43625,70,0,41208,70,43625,70,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID43625 → ID41428,178,1,2,70.0,43625,41428,43647,80,43660,80,0,43660,80,43647,80,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID43633 → ID41548,178,1,2,70.0,43633,41548,43814,75,41558,75,0,41558,75,43814,75,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID43647 → ID41574,178,1,2,80.0,43647,41574,41586,75,43721,75,0,41586,75,43721,75,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID43814 → ID41810,178,1,2,75.0,43814,41810,43839,80,41825,85,5,41825,85,43839,80,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_178: ID43839 → ID42173,178,1,2,80.0,43839,42173,42145,85,43887,85,0,42145,85,43887,85,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_4: ID44173 → ID41626,4,1,2,85.0,44173,41626,41648,70,44206,75,5,41648,70,44206,75,2022nov23,PA2,t200,PA2_t200,PA2_t200_4_2022nov23,2022nov23_gob383_4
Track_49: ID2047 → ID2035,43,0,2,85.0,2047,2035,5781,165,5824,140,25,5824,140,5781,165,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_43: ID2048 → ID5004,37,0,2,20.0,2048,5004,2036,130,4961,200,70,2036,130,4961,200,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_43: ID2036 → ID5084,37,1,2,130.0,2036,5084,5072,105,5043,150,45,5072,105,5043,150,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_49: ID2124 → ID2452,43,1,2,135.0,2124,2452,2300,120,5958,150,30,2300,120,5958,150,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_43: ID5072 → ID5165,37,1,2,105.0,5072,5165,5151,105,5132,125,20,5151,105,5132,125,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_43: ID5098 → ID2315,37,1,2,175.0,5098,2315,5428,260,2454,145,115,2454,145,5428,260,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_43: ID5132 → ID2285,37,1,2,125.0,5132,2285,2291,120,5447,130,10,2291,120,5447,130,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_49: ID5781 → ID2119,43,1,2,165.0,5781,2119,2124,135,5897,160,25,2124,135,5897,160,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_49: ID5897 → ID2318,43,1,2,160.0,5897,2318,2334,170,5979,235,65,2334,170,5979,235,2022sep27,petite,t0,petite_t0,petite_t0_4_2022sep27,2022sep27_gob21_4
Track_107: ID2147 → ID2872,107,0,2,235.0,2147,2872,2777,100,8983,105,5,2777,100,8983,105,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_6: ID2220 → ID2105,6,0,2,55.0,2220,2105,2094,90,12793,110,20,2094,90,12793,110,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID2276 → ID2303,127,0,2,15.0,2276,2303,9333,120,2277,105,15,2277,105,9333,120,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_301: ID2287 → ID2291,301,0,2,75.0,2287,2291,2189,115,12726,105,10,2189,115,12726,105,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_223: ID2910 → ID3063,223,0,2,50.0,2910,3063,12508,100,3024,95,5,3024,95,12508,100,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_143: ID12113 → ID3493,143,1,2,85.0,12113,3493,12158,110,3570,110,0,3570,110,12158,110,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_143: ID12158 → ID4396,143,1,2,110.0,12158,4396,12178,75,4241,70,5,4241,70,12178,75,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_143: ID12178 → ID4888,143,1,2,75.0,12178,4888,5287,85,12252,80,5,5287,85,12252,80,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_143: ID12252 → ID5243,143,1,2,80.0,12252,5243,12316,110,5559,105,5,5559,105,12316,110,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_6: ID12793 → ID2420,6,1,2,110.0,12793,2420,2613,100,13061,125,25,2613,100,13061,125,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_6: ID12833 → ID3395,6,1,2,95.0,12833,3395,3650,120,12863,125,5,3650,120,12863,125,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_315: ID13037 → ID2488,315,1,2,110.0,13037,2488,2712,95,13076,110,15,2712,95,13076,110,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID13181 → ID3027,4,1,2,95.0,13181,3027,2989,90,13199,85,5,2989,90,13199,85,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID13199 → ID3318,4,1,2,85.0,13199,3318,13206,80,3465,85,5,3465,85,13206,80,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID13206 → ID3722,4,1,2,80.0,13206,3722,3719,90,13267,110,20,3719,90,13267,110,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID13267 → ID4518,4,1,2,110.0,13267,4518,4666,110,13320,115,5,4666,110,13320,115,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID13320 → ID5571,4,1,2,115.0,13320,5571,13395,100,5290,95,5,5290,95,13395,100,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_383: ID13565 → ID2820,383,1,2,90.0,13565,2820,13596,105,2878,95,10,2878,95,13596,105,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_383: ID13596 → ID3302,383,1,2,105.0,13596,3302,13614,120,3356,120,0,3356,120,13614,120,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_383: ID13631 → ID3716,383,1,2,85.0,13631,3716,3720,95,13660,95,0,3720,95,13660,95,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_383: ID13660 → ID4502,383,1,2,95.0,13660,4502,13804,115,4535,110,5,4535,110,13804,115,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_383: ID13909 → ID5842,383,1,2,100.0,13909,5842,6176,100,14003,105,5,6176,100,14003,105,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_415: ID14121 → ID3756,415,1,2,85.0,14121,3756,14157,100,4096,90,10,4096,90,14157,100,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_6: ID2094 → ID2464,6,1,2,90.0,2094,2464,12810,105,2517,100,5,2517,100,12810,105,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID2277 → ID2412,127,1,2,105.0,2277,2412,2383,105,9359,100,5,2383,105,9359,100,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID2641 → ID3101,127,1,2,105.0,2641,3101,9389,135,2887,135,0,2887,135,9389,135,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID3719 → ID4516,4,1,2,90.0,3719,4516,13302,110,4497,110,0,4497,110,13302,110,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_415: ID4471 → ID4943,415,1,2,90.0,4471,4943,4882,95,14190,100,5,4882,95,14190,100,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_4: ID4666 → ID5432,4,1,2,110.0,4666,5432,13338,80,5581,85,5,5581,85,13338,80,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID5239 → ID5284,127,1,2,100.0,5239,5284,5616,90,9740,95,5,5616,90,9740,95,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_107: ID9072 → ID3828,107,1,2,85.0,9072,3828,3915,80,9093,80,0,3915,80,9093,80,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_107: ID9093 → ID4257,107,1,2,80.0,9093,4257,9131,85,4251,85,0,4251,85,9131,85,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_107: ID9131 → ID5298,107,1,2,85.0,9131,5298,9174,115,4770,105,10,4770,105,9174,115,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID9333 → ID2764,127,1,2,120.0,9333,2764,9376,125,2641,105,20,2641,105,9376,125,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID9359 → ID2730,127,1,2,100.0,9359,2730,2923,95,9411,95,0,2923,95,9411,95,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
Track_127: ID9376 → ID2990,127,1,2,125.0,9376,2990,3172,110,9401,130,20,3172,110,9401,130,2023jan24,PA3,t600,PA3_t600,PA3_t600_12_2023jan24,2023jan24_gob1409_12
